sample,simulationStep,simulationStepsTime,timeSteps,particles,solver,fViscosity,stiffness,iterations,timeStep,densityError,cfl,boundary,bViscosity,gamma1,gamma2,gamma3
238,22646,14.9488,613,932,IISPH,30,10000,30,0.04,0.0039363615,7.869993E-05,Zero,30,1,1,1
239,22671,13.9839,614,932,IISPH,30,10000,29,0.04,0.003936199,7.593662E-05,Zero,30,1,1,1
240,22696,14.7221,615,932,IISPH,30,10000,30,0.04,0.0039361687,7.189273E-05,Zero,30,1,1,1
241,22721,15.2346,616,932,IISPH,30,10000,30,0.04,0.0039375434,6.88294E-05,Zero,30,1,1,1
242,22746,16.4689,617,932,IISPH,30,10000,30,0.04,0.0039361687,6.526803E-05,Zero,30,1,1,1
243,22771,14.2742,618,932,IISPH,30,10000,30,0.04,0.0039358265,6.151292E-05,Zero,30,1,1,1
244,22796,14.3244,619,932,IISPH,30,10000,29,0.04,0.003935902,6.062937E-05,Zero,30,1,1,1
245,22821,14.4622,620,932,IISPH,30,10000,29,0.04,0.0039356807,5.961375E-05,Zero,30,1,1,1
246,22846,14.6961,621,932,IISPH,30,10000,30,0.04,0.0039354726,5.749979E-05,Zero,30,1,1,1
247,22871,14.945,622,932,IISPH,30,10000,30,0.04,0.003935548,5.6816953E-05,Zero,30,1,1,1
248,22896,15.0418,623,932,IISPH,30,10000,30,0.04,0.0039368914,5.510832E-05,Zero,30,1,1,1
249,22921,15.2355,624,932,IISPH,30,10000,31,0.04,0.0039363746,5.2980107E-05,Zero,30,1,1,1
250,22946,13.792,625,932,IISPH,30,10000,29,0.04,0.0039354297,5.236239E-05,Zero,30,1,1,1
251,22971,14.9747,626,932,IISPH,30,10000,30,0.04,0.003936877,5.0188224E-05,Zero,30,1,1,1
252,22996,15.6774,627,932,IISPH,30,10000,31,0.04,0.0039380044,4.7309804E-05,Zero,30,1,1,1
253,23021,14.94,628,932,IISPH,30,10000,30,0.04,0.003936242,4.6153407E-05,Zero,30,1,1,1
254,23046,15.133,629,932,IISPH,30,10000,30,0.04,0.003936908,4.5003395E-05,Zero,30,1,1,1
255,23071,15.2827,630,932,IISPH,30,10000,30,0.04,0.0039369236,4.3892254E-05,Zero,30,1,1,1
256,23096,14.1583,631,932,IISPH,30,10000,29,0.04,0.003935145,4.161655E-05,Zero,30,1,1,1
257,23121,14.831,632,932,IISPH,30,10000,29,0.04,0.003935208,4.33059E-05,Zero,30,1,1,1
258,23146,15.0292,633,932,IISPH,30,10000,30,0.04,0.0039360803,4.567717E-05,Zero,30,1,1,1
259,23172,15.7508,634,932,IISPH,30,10000,31,0.04,0.003937452,4.9528848E-05,Zero,30,1,1,1
260,23197,15.5276,635,932,IISPH,30,10000,31,0.04,0.0039380477,5.239027E-05,Zero,30,1,1,1
261,23222,15.2537,636,932,IISPH,30,10000,30,0.04,0.003937028,5.426944E-05,Zero,30,1,1,1
262,23247,15.9104,637,932,IISPH,30,10000,31,0.04,0.0039371876,5.607021E-05,Zero,30,1,1,1
263,23272,15.0815,638,932,IISPH,30,10000,30,0.04,0.003936476,5.806368E-05,Zero,30,1,1,1
264,23297,15.723,639,932,IISPH,30,10000,31,0.04,0.003937334,5.9609036E-05,Zero,30,1,1,1
265,23322,15.2122,640,932,IISPH,30,10000,30,0.04,0.0039358744,6.0835893E-05,Zero,30,1,1,1
266,23347,15.3252,641,932,IISPH,30,10000,30,0.04,0.0039353855,6.1954415E-05,Zero,30,1,1,1
267,23372,15.4492,642,932,IISPH,30,10000,31,0.04,0.0039378265,6.286985E-05,Zero,30,1,1,1
268,23397,15.3608,643,932,IISPH,30,10000,30,0.04,0.00393605,6.3759704E-05,Zero,30,1,1,1
269,23421,3.4116,644,932,IISPH,30,10000,3,0.05,0.004280416,0.000260116,Zero,30,1,1,1
270,23441,19.7782,645,932,IISPH,30,10000,41,0.05,0.004902406,8.089851E-05,Zero,30,1,1,1
271,23461,17.6876,646,932,IISPH,30,10000,37,0.05,0.004901199,7.990794E-05,Zero,30,1,1,1
272,23481,18.684,647,932,IISPH,30,10000,39,0.05,0.0049021593,8.0318794E-05,Zero,30,1,1,1
273,23501,19.1785,648,932,IISPH,30,10000,39,0.05,0.0049043763,7.92269E-05,Zero,30,1,1,1
274,23521,18.7805,649,932,IISPH,30,10000,39,0.05,0.004903058,7.7747965E-05,Zero,30,1,1,1
275,23541,17.9466,650,932,IISPH,30,10000,37,0.05,0.004900531,7.7339995E-05,Zero,30,1,1,1
276,23561,19.3941,651,932,IISPH,30,10000,38,0.05,0.0049020844,7.542617E-05,Zero,30,1,1,1
277,23581,18.3785,652,932,IISPH,30,10000,39,0.05,0.004902927,7.369491E-05,Zero,30,1,1,1
278,23601,17.8537,653,932,IISPH,30,10000,38,0.05,0.0049032667,7.213206E-05,Zero,30,1,1,1
279,23621,18.5537,654,932,IISPH,30,10000,38,0.05,0.0049015824,6.915948E-05,Zero,30,1,1,1
280,23641,18.5992,655,932,IISPH,30,10000,39,0.05,0.0049041687,6.699928E-05,Zero,30,1,1,1
281,23661,18.6175,656,932,IISPH,30,10000,38,0.05,0.0049018925,6.4601016E-05,Zero,30,1,1,1
282,23681,18.2918,657,932,IISPH,30,10000,38,0.05,0.004901887,6.112384E-05,Zero,30,1,1,1
283,23701,18.5815,658,932,IISPH,30,10000,38,0.05,0.004902436,5.8578033E-05,Zero,30,1,1,1
284,23721,17.7353,659,932,IISPH,30,10000,37,0.05,0.0049011502,5.664291E-05,Zero,30,1,1,1
285,23741,18.2701,660,932,IISPH,30,10000,39,0.05,0.004903386,5.2320505E-05,Zero,30,1,1,1
286,23761,20.2205,661,932,IISPH,30,10000,38,0.05,0.0049034916,4.9742415E-05,Zero,30,1,1,1
287,23781,18.3228,662,932,IISPH,30,10000,39,0.05,0.0049036015,4.589265E-05,Zero,30,1,1,1
288,23801,19.0051,663,932,IISPH,30,10000,38,0.05,0.0049020993,4.227E-05,Zero,30,1,1,1
289,23821,19.2579,664,932,IISPH,30,10000,39,0.05,0.00490251,3.9400977E-05,Zero,30,1,1,1
290,23841,17.7127,665,932,IISPH,30,10000,37,0.05,0.0049006203,3.5598172E-05,Zero,30,1,1,1
291,23861,18.2926,666,932,IISPH,30,10000,38,0.05,0.0049020085,3.3829532E-05,Zero,30,1,1,1
292,23881,18.4561,667,932,IISPH,30,10000,38,0.05,0.0049030576,3.3053144E-05,Zero,30,1,1,1
293,23901,17.7081,668,932,IISPH,30,10000,37,0.05,0.0049006203,3.35326E-05,Zero,30,1,1,1
294,23921,17.4791,669,932,IISPH,30,10000,37,0.05,0.004901654,3.6771155E-05,Zero,30,1,1,1
295,23941,18.3385,670,932,IISPH,30,10000,37,0.05,0.004901503,3.93509E-05,Zero,30,1,1,1
296,23961,18.5116,671,932,IISPH,30,10000,38,0.05,0.004902882,4.097738E-05,Zero,30,1,1,1
297,23981,19.5144,672,932,IISPH,30,10000,40,0.05,0.004903812,4.2656935E-05,Zero,30,1,1,1
298,24001,18.5231,673,932,IISPH,30,10000,38,0.05,0.004901845,4.7162706E-05,Zero,30,1,1,1
299,24021,18.6236,674,932,IISPH,30,10000,38,0.05,0.0049020825,4.9988023E-05,Zero,30,1,1,1
300,24041,17.8367,675,932,IISPH,30,10000,37,0.05,0.004900516,5.3208274E-05,Zero,30,1,1,1
301,24061,18.1871,676,932,IISPH,30,10000,37,0.05,0.004901684,5.5283705E-05,Zero,30,1,1,1
302,24081,18.2026,677,932,IISPH,30,10000,37,0.05,0.004900799,5.878996E-05,Zero,30,1,1,1
303,24101,19.7094,678,932,IISPH,30,10000,38,0.05,0.00490161,6.0438266E-05,Zero,30,1,1,1
304,24121,17.7091,679,932,IISPH,30,10000,37,0.05,0.0049009123,6.2301566E-05,Zero,30,1,1,1
305,24141,17.9242,680,932,IISPH,30,10000,37,0.05,0.0049015665,6.5717926E-05,Zero,30,1,1,1
306,24161,18.1675,681,932,IISPH,30,10000,38,0.05,0.004902614,6.729403E-05,Zero,30,1,1,1
307,24181,18.1924,682,932,IISPH,30,10000,38,0.05,0.0049029407,6.930933E-05,Zero,30,1,1,1
308,24201,18.0725,683,932,IISPH,30,10000,38,0.05,0.004903291,7.0850794E-05,Zero,30,1,1,1
309,24221,18.3291,684,932,IISPH,30,10000,38,0.05,0.004902156,7.265167E-05,Zero,30,1,1,1
310,24241,17.7669,685,932,IISPH,30,10000,38,0.05,0.0049034446,7.4976146E-05,Zero,30,1,1,1
311,24261,19.1262,686,932,IISPH,30,10000,39,0.05,0.004902646,7.569452E-05,Zero,30,1,1,1
312,24279,27.6256,687,932,IISPH,30,10000,61,0.06,0.005860031,0.00013866293,Zero,30,1,1,1
313,24295,20.8312,688,932,IISPH,30,10000,45,0.06,0.005860101,9.536534E-05,Zero,30,1,1,1
314,24312,21.1632,689,932,IISPH,30,10000,45,0.06,0.00585777,9.622598E-05,Zero,30,1,1,1
315,24329,20.8781,690,932,IISPH,30,10000,45,0.06,0.0058589657,9.697977E-05,Zero,30,1,1,1
316,24345,21.3823,691,932,IISPH,30,10000,45,0.06,0.005859467,9.829897E-05,Zero,30,1,1,1
317,24362,21.6666,692,932,IISPH,30,10000,47,0.06,0.0058615226,9.80625E-05,Zero,30,1,1,1
318,24379,21.2172,693,932,IISPH,30,10000,45,0.06,0.005858139,0.0001003695,Zero,30,1,1,1
319,24395,21.3059,694,932,IISPH,30,10000,46,0.06,0.0058603375,9.859215E-05,Zero,30,1,1,1
320,24412,21.0834,695,932,IISPH,30,10000,46,0.06,0.005861406,9.958377E-05,Zero,30,1,1,1
321,24429,22.1546,696,932,IISPH,30,10000,45,0.06,0.0058589354,0.00010051915,Zero,30,1,1,1
322,24445,20.8801,697,932,IISPH,30,10000,46,0.06,0.005861671,9.94416E-05,Zero,30,1,1,1
323,24462,23.0961,698,932,IISPH,30,10000,46,0.06,0.005858994,0.00010008286,Zero,30,1,1,1
324,24479,21.0081,699,932,IISPH,30,10000,46,0.06,0.005859442,9.98781E-05,Zero,30,1,1,1
325,24495,23.1682,700,932,IISPH,30,10000,46,0.06,0.0058594374,0.000100418925,Zero,30,1,1,1
326,24512,22.5217,701,932,IISPH,30,10000,47,0.06,0.0058616847,9.9345496E-05,Zero,30,1,1,1
327,24529,22.1408,702,932,IISPH,30,10000,47,0.06,0.0058627925,9.9547324E-05,Zero,30,1,1,1
328,24545,21.8947,703,932,IISPH,30,10000,46,0.06,0.0058605038,9.8679135E-05,Zero,30,1,1,1
329,24562,21.7241,704,932,IISPH,30,10000,46,0.06,0.0058604577,9.986186E-05,Zero,30,1,1,1
330,24579,21.6554,705,932,IISPH,30,10000,47,0.06,0.0058616837,9.8552235E-05,Zero,30,1,1,1
331,24595,21.1204,706,932,IISPH,30,10000,45,0.06,0.005858876,9.987163E-05,Zero,30,1,1,1
332,24612,20.9217,707,932,IISPH,30,10000,45,0.06,0.005859021,0.00010058058,Zero,30,1,1,1
333,24629,21.0956,708,932,IISPH,30,10000,45,0.06,0.005858476,0.00010049652,Zero,30,1,1,1
334,24645,21.1369,709,932,IISPH,30,10000,46,0.06,0.005859911,0.000100088095,Zero,30,1,1,1
335,24662,22.0139,710,932,IISPH,30,10000,46,0.06,0.0058598984,9.967167E-05,Zero,30,1,1,1
336,24679,20.3602,711,932,IISPH,30,10000,45,0.06,0.0058586975,9.930506E-05,Zero,30,1,1,1
337,24695,21.6014,712,932,IISPH,30,10000,47,0.06,0.005862528,9.8551565E-05,Zero,30,1,1,1
338,24712,21.7277,713,932,IISPH,30,10000,46,0.06,0.00586198,9.949745E-05,Zero,30,1,1,1
339,24729,20.9753,714,932,IISPH,30,10000,46,0.06,0.0058610844,0.00010001702,Zero,30,1,1,1
340,24745,21.6511,715,932,IISPH,30,10000,46,0.06,0.0058603873,0.00010012507,Zero,30,1,1,1
341,24762,21.1275,716,932,IISPH,30,10000,45,0.06,0.005859631,0.00010115519,Zero,30,1,1,1
342,24779,22.8618,717,932,IISPH,30,10000,45,0.06,0.0058595138,0.00010197134,Zero,30,1,1,1
343,24795,21.3448,718,932,IISPH,30,10000,46,0.06,0.005860341,0.000101692785,Zero,30,1,1,1
344,24812,23.3928,719,932,IISPH,30,10000,46,0.06,0.005861508,0.0001029138,Zero,30,1,1,1
345,24829,21.1386,720,932,IISPH,30,10000,46,0.06,0.00586152,0.000104185994,Zero,30,1,1,1
346,24845,20.8183,721,932,IISPH,30,10000,45,0.06,0.005857649,0.00010694541,Zero,30,1,1,1
347,24862,21.531,722,932,IISPH,30,10000,47,0.06,0.005861656,0.00010682871,Zero,30,1,1,1
348,24879,21.9218,723,932,IISPH,30,10000,47,0.06,0.0058611375,0.00010868424,Zero,30,1,1,1
349,24895,21.1621,724,932,IISPH,30,10000,46,0.06,0.005861748,0.000110341156,Zero,30,1,1,1
350,24912,22.439,725,932,IISPH,30,10000,46,0.06,0.0058609894,0.00011272097,Zero,30,1,1,1
351,24929,21.9721,726,932,IISPH,30,10000,46,0.06,0.0058608702,0.000114808805,Zero,30,1,1,1
352,24945,21.5881,727,932,IISPH,30,10000,46,0.06,0.0058591124,0.00011682349,Zero,30,1,1,1
353,24962,21.03,728,932,IISPH,30,10000,46,0.06,0.0058600716,0.000119122626,Zero,30,1,1,1
354,24979,22.0414,729,932,IISPH,30,10000,47,0.06,0.005862307,0.00012000301,Zero,30,1,1,1
355,24995,21.1984,730,932,IISPH,30,10000,47,0.06,0.0058618137,0.00012286266,Zero,30,1,1,1
356,25012,21.7224,731,932,IISPH,30,10000,45,0.06,0.00585926,0.00012636032,Zero,30,1,1,1
357,25029,21.4887,732,932,IISPH,30,10000,46,0.06,0.0058593927,0.00012792407,Zero,30,1,1,1
358,25045,21.2567,733,932,IISPH,30,10000,46,0.06,0.005860827,0.00013058174,Zero,30,1,1,1
359,25062,22.0587,734,932,IISPH,30,10000,47,0.06,0.0058615967,0.00013190212,Zero,30,1,1,1
360,25079,21.6645,735,932,IISPH,30,10000,46,0.06,0.005860637,0.00013537538,Zero,30,1,1,1
361,25095,21.4587,736,932,IISPH,30,10000,46,0.06,0.005860043,0.00013839621,Zero,30,1,1,1
362,25112,20.8098,737,932,IISPH,30,10000,45,0.06,0.0058591547,0.0001421326,Zero,30,1,1,1
363,25129,29.3146,738,932,IISPH,30,10000,46,0.06,0.005860755,0.0001437088,Zero,30,1,1,1
364,25145,21.5403,739,932,IISPH,30,10000,46,0.06,0.0058613336,0.00014728599,Zero,30,1,1,1
365,25162,23.1817,740,932,IISPH,30,10000,46,0.06,0.0058609606,0.00015026155,Zero,30,1,1,1
366,25179,21.1878,741,932,IISPH,30,10000,45,0.06,0.005859114,0.0001538502,Zero,30,1,1,1
367,25195,21.3196,742,932,IISPH,30,10000,45,0.06,0.0058595887,0.00015594233,Zero,30,1,1,1
368,25212,21.9056,743,932,IISPH,30,10000,47,0.06,0.005860654,0.00015873519,Zero,30,1,1,1
369,25229,22.1888,744,932,IISPH,30,10000,46,0.06,0.0058604726,0.00016290465,Zero,30,1,1,1
370,25243,25.4336,745,932,IISPH,30,10000,56,0.07,0.006813099,0.00017789607,Zero,30,1,1,1
371,25258,23.613,746,932,IISPH,30,10000,52,0.07,0.006808915,0.00019993202,Zero,30,1,1,1
372,25272,24.6791,747,932,IISPH,30,10000,54,0.07,0.006810851,0.00020265418,Zero,30,1,1,1
373,25286,25.0227,748,932,IISPH,30,10000,55,0.07,0.006812486,0.00020575896,Zero,30,1,1,1
374,25300,24.1908,749,932,IISPH,30,10000,53,0.07,0.006809457,0.00021236927,Zero,30,1,1,1
375,25315,25.2835,750,932,IISPH,30,10000,53,0.07,0.006809119,0.00021744076,Zero,30,1,1,1
376,25329,24.4973,751,932,IISPH,30,10000,53,0.07,0.0068088365,0.00022258407,Zero,30,1,1,1
377,25343,24.6121,752,932,IISPH,30,10000,54,0.07,0.006812135,0.00022647716,Zero,30,1,1,1
378,25358,21.8884,753,932,IISPH,30,10000,54,0.07,0.006810287,0.00023097434,Zero,30,1,1,1
379,25372,25.5535,754,932,IISPH,30,10000,54,0.07,0.006811162,0.00023632853,Zero,30,1,1,1
380,25386,25.2029,755,932,IISPH,30,10000,53,0.07,0.0068103336,0.00024155859,Zero,30,1,1,1
381,25400,24.6425,756,932,IISPH,30,10000,55,0.07,0.0068126195,0.00024531598,Zero,30,1,1,1
382,25415,25.2484,757,932,IISPH,30,10000,53,0.07,0.006808303,0.00025256994,Zero,30,1,1,1
383,25429,25.2917,758,932,IISPH,30,10000,54,0.07,0.006810803,0.0002559984,Zero,30,1,1,1
384,25443,26.1038,759,932,IISPH,30,10000,54,0.07,0.006810424,0.00026095583,Zero,30,1,1,1
385,25458,24.3955,760,932,IISPH,30,10000,54,0.07,0.006810196,0.00026637,Zero,30,1,1,1
386,25472,25.1689,761,932,IISPH,30,10000,54,0.07,0.0068104756,0.00027315036,Zero,30,1,1,1
387,25486,23.9544,762,932,IISPH,30,10000,53,0.07,0.006809889,0.0002787189,Zero,30,1,1,1
388,25500,24.5483,763,932,IISPH,30,10000,53,0.07,0.0068110744,0.00028548448,Zero,30,1,1,1
389,25515,26.169,764,932,IISPH,30,10000,53,0.07,0.006808916,0.00029127728,Zero,30,1,1,1
390,25529,24.3595,765,932,IISPH,30,10000,53,0.07,0.0068101827,0.0002976578,Zero,30,1,1,1
391,25543,24.7422,766,932,IISPH,30,10000,54,0.07,0.0068113976,0.0003022682,Zero,30,1,1,1
392,25558,24.599,767,932,IISPH,30,10000,54,0.07,0.0068105347,0.00030790293,Zero,30,1,1,1
393,25572,25.2537,768,932,IISPH,30,10000,54,0.07,0.0068120155,0.0003127112,Zero,30,1,1,1
394,25586,24.8737,769,932,IISPH,30,10000,53,0.07,0.0068094,0.00031805685,Zero,30,1,1,1
395,25600,25.9098,770,932,IISPH,30,10000,55,0.07,0.006812241,0.0003211965,Zero,30,1,1,1
396,25615,25.2904,771,932,IISPH,30,10000,55,0.07,0.0068135816,0.00032516615,Zero,30,1,1,1
397,25629,24.791,772,932,IISPH,30,10000,53,0.07,0.006809967,0.00033066704,Zero,30,1,1,1
398,25643,25.4582,773,932,IISPH,30,10000,54,0.07,0.0068110265,0.0003329871,Zero,30,1,1,1
399,25658,25.1371,774,932,IISPH,30,10000,54,0.07,0.0068110875,0.0003360408,Zero,30,1,1,1
400,25672,24.2046,775,932,IISPH,30,10000,54,0.07,0.006810596,0.00033866262,Zero,30,1,1,1
401,25686,24.7829,776,932,IISPH,30,10000,53,0.07,0.006809415,0.0003414246,Zero,30,1,1,1
402,25700,26.0599,777,932,IISPH,30,10000,55,0.07,0.0068123573,0.00034263058,Zero,30,1,1,1
403,25715,25.3287,778,932,IISPH,30,10000,55,0.07,0.00681277,0.00034444677,Zero,30,1,1,1
404,25729,24.447,779,932,IISPH,30,10000,53,0.07,0.0068101548,0.00034772087,Zero,30,1,1,1
405,25743,26.6458,780,932,IISPH,30,10000,54,0.07,0.006811455,0.00034840225,Zero,30,1,1,1
406,25758,25.4062,781,932,IISPH,30,10000,54,0.07,0.006810746,0.00034929297,Zero,30,1,1,1
407,25772,24.24,782,932,IISPH,30,10000,54,0.07,0.006812062,0.00035001445,Zero,30,1,1,1
408,25786,24.3908,783,932,IISPH,30,10000,54,0.07,0.006811192,0.00035024356,Zero,30,1,1,1
409,25800,24.9183,784,932,IISPH,30,10000,55,0.07,0.0068120765,0.0003479473,Zero,30,1,1,1
410,25815,24.6573,785,932,IISPH,30,10000,55,0.07,0.006813705,0.0003464767,Zero,30,1,1,1
411,25829,24.3195,786,932,IISPH,30,10000,53,0.07,0.0068094283,0.00034636265,Zero,30,1,1,1
412,25843,24.1195,787,932,IISPH,30,10000,54,0.07,0.00681166,0.00034201247,Zero,30,1,1,1
413,25858,25.1024,788,932,IISPH,30,10000,54,0.07,0.006811291,0.00033903276,Zero,30,1,1,1
414,25872,26.0309,789,932,IISPH,30,10000,54,0.07,0.006811855,0.0003343735,Zero,30,1,1,1
415,25886,24.5085,790,932,IISPH,30,10000,53,0.07,0.006811159,0.00033064798,Zero,30,1,1,1
416,25900,25.1784,791,932,IISPH,30,10000,55,0.07,0.006813396,0.00032419965,Zero,30,1,1,1
417,25915,23.9304,792,932,IISPH,30,10000,53,0.07,0.006809934,0.00031921032,Zero,30,1,1,1
418,25929,24.3323,793,932,IISPH,30,10000,53,0.07,0.0068105105,0.00031351502,Zero,30,1,1,1
419,25943,25.6924,794,932,IISPH,30,10000,55,0.07,0.006813099,0.00030684663,Zero,30,1,1,1
420,25958,24.7857,795,932,IISPH,30,10000,54,0.07,0.0068127257,0.00029934445,Zero,30,1,1,1
421,25972,25.1253,796,932,IISPH,30,10000,54,0.07,0.006810779,0.00029291227,Zero,30,1,1,1
422,25986,24.5692,797,932,IISPH,30,10000,54,0.07,0.006812488,0.00028659022,Zero,30,1,1,1
423,26000,24.8139,798,932,IISPH,30,10000,53,0.07,0.0068111294,0.00028007483,Zero,30,1,1,1
424,26015,25.4897,799,932,IISPH,30,10000,55,0.07,0.006812738,0.00027311256,Zero,30,1,1,1
425,26029,25.2164,800,932,IISPH,30,10000,53,0.07,0.006810214,0.0002712146,Zero,30,1,1,1
426,26043,25.0691,801,932,IISPH,30,10000,55,0.07,0.0068128146,0.00026565016,Zero,30,1,1,1
427,26058,25.2783,802,932,IISPH,30,10000,54,0.07,0.0068116733,0.00026056494,Zero,30,1,1,1
428,26072,24.4414,803,932,IISPH,30,10000,54,0.07,0.006809904,0.00025595998,Zero,30,1,1,1
429,26086,24.0707,804,932,IISPH,30,10000,54,0.07,0.006811754,0.00025247448,Zero,30,1,1,1
430,26100,24.1455,805,932,IISPH,30,10000,54,0.07,0.0068115876,0.00024826723,Zero,30,1,1,1
431,26115,24.1517,806,932,IISPH,30,10000,53,0.07,0.006809046,0.00024288517,Zero,30,1,1,1
432,26129,25.1134,807,932,IISPH,30,10000,55,0.07,0.00681275,0.00023819352,Zero,30,1,1,1
433,26143,24.4923,808,932,IISPH,30,10000,54,0.07,0.0068125166,0.0002337093,Zero,30,1,1,1
434,26158,24.3878,809,932,IISPH,30,10000,54,0.07,0.0068118684,0.00023023845,Zero,30,1,1,1
435,26172,25.1181,810,932,IISPH,30,10000,54,0.07,0.0068126684,0.00022779313,Zero,30,1,1,1
436,26186,24.8931,811,932,IISPH,30,10000,54,0.07,0.0068106432,0.00022438078,Zero,30,1,1,1
437,26200,24.3209,812,932,IISPH,30,10000,53,0.07,0.0068099634,0.0002214802,Zero,30,1,1,1
438,26215,24.1141,813,932,IISPH,30,10000,53,0.07,0.0068093697,0.00021748255,Zero,30,1,1,1
439,26229,24.4819,814,932,IISPH,30,10000,55,0.07,0.00681317,0.00021405153,Zero,30,1,1,1
440,26243,25.1077,815,932,IISPH,30,10000,53,0.07,0.0068089245,0.00021389087,Zero,30,1,1,1
441,26258,25.9092,816,932,IISPH,30,10000,54,0.07,0.0068113185,0.00021134691,Zero,30,1,1,1
442,26271,25.3861,817,932,IISPH,30,10000,56,0.08,0.0077798977,0.00022999577,Zero,30,1,1,1
443,26284,28.7286,818,932,IISPH,30,10000,64,0.08,0.0077717816,0.00023728762,Zero,30,1,1,1
444,26296,27.2227,819,932,IISPH,30,10000,61,0.08,0.0077699358,0.00023877299,Zero,30,1,1,1
445,26309,28.3645,820,932,IISPH,30,10000,62,0.08,0.0077716275,0.00023491682,Zero,30,1,1,1
446,26321,27.7138,821,932,IISPH,30,10000,62,0.08,0.0077721067,0.00023541925,Zero,30,1,1,1
447,26334,28.0464,822,932,IISPH,30,10000,62,0.08,0.007769503,0.00023504141,Zero,30,1,1,1
448,26346,26.6129,823,932,IISPH,30,10000,61,0.08,0.0077693546,0.00023592154,Zero,30,1,1,1
449,26359,28.4737,824,932,IISPH,30,10000,63,0.08,0.0077722576,0.00023477558,Zero,30,1,1,1
450,26371,27.8512,825,932,IISPH,30,10000,61,0.08,0.007769636,0.0002382632,Zero,30,1,1,1
451,26384,28.7104,826,932,IISPH,30,10000,62,0.08,0.007772655,0.00023746089,Zero,30,1,1,1
452,26396,27.8496,827,932,IISPH,30,10000,60,0.08,0.007769102,0.00024273495,Zero,30,1,1,1
453,26409,26.6264,828,932,IISPH,30,10000,62,0.08,0.007771015,0.00024359548,Zero,30,1,1,1
454,26421,28.3142,829,932,IISPH,30,10000,61,0.08,0.007769131,0.0002467041,Zero,30,1,1,1
455,26434,28.1265,830,932,IISPH,30,10000,61,0.08,0.0077705644,0.00025153472,Zero,30,1,1,1
456,26446,28.6943,831,932,IISPH,30,10000,63,0.08,0.007773276,0.0002546435,Zero,30,1,1,1
457,26459,26.9302,832,932,IISPH,30,10000,61,0.08,0.0077700373,0.0002616667,Zero,30,1,1,1
458,26471,28.9383,833,932,IISPH,30,10000,62,0.08,0.007772454,0.00026612368,Zero,30,1,1,1
459,26484,28.0896,834,932,IISPH,30,10000,61,0.08,0.0077705584,0.00027459994,Zero,30,1,1,1
460,26496,28.5964,835,932,IISPH,30,10000,62,0.08,0.0077714566,0.00028096075,Zero,30,1,1,1
461,26509,26.915,836,932,IISPH,30,10000,61,0.08,0.007769563,0.0002901794,Zero,30,1,1,1
462,26521,27.8219,837,932,IISPH,30,10000,61,0.08,0.0077707865,0.00029945775,Zero,30,1,1,1
463,26534,28.4207,838,932,IISPH,30,10000,62,0.08,0.0077705495,0.00031069465,Zero,30,1,1,1
464,26546,3.7341,839,932,IISPH,30,10000,3,0.09,0.0077719144,0.0005531597,Zero,30,1,1,1
465,26557,29.3238,840,932,IISPH,30,10000,66,0.09,0.008739044,0.00037444147,Zero,30,1,1,1
466,26568,30.3644,841,932,IISPH,30,10000,69,0.09,0.008742084,0.0003917079,Zero,30,1,1,1
467,26579,29.6044,842,932,IISPH,30,10000,69,0.09,0.008742775,0.00041004902,Zero,30,1,1,1
468,26590,31.4429,843,932,IISPH,30,10000,69,0.09,0.008740826,0.00043058212,Zero,30,1,1,1
469,26601,31.1841,844,932,IISPH,30,10000,70,0.09,0.00874173,0.00045033058,Zero,30,1,1,1
470,26613,31.099,845,932,IISPH,30,10000,69,0.09,0.008740781,0.00047711315,Zero,30,1,1,1
471,26624,31.0061,846,932,IISPH,30,10000,69,0.09,0.008738361,0.00050366245,Zero,30,1,1,1
472,26635,29.912,847,932,IISPH,30,10000,69,0.09,0.008741687,0.0005343461,Zero,30,1,1,1
473,26646,30.8274,848,932,IISPH,30,10000,69,0.09,0.008739332,0.00056876434,Zero,30,1,1,1
474,26657,30.7954,849,932,IISPH,30,10000,69,0.09,0.00873879,0.0006067153,Zero,30,1,1,1
475,26668,30.9642,850,932,IISPH,30,10000,70,0.09,0.008743211,0.0006451952,Zero,30,1,1,1
476,26679,31.2445,851,932,IISPH,30,10000,70,0.09,0.0087421285,0.0006921264,Zero,30,1,1,1
477,26690,30.9768,852,932,IISPH,30,10000,70,0.09,0.0087422645,0.0007434304,Zero,30,1,1,1
478,26701,31.2797,853,932,IISPH,30,10000,69,0.09,0.008740372,0.0008016434,Zero,30,1,1,1
479,26713,30.833,854,932,IISPH,30,10000,69,0.09,0.0087384395,0.0008757858,Zero,30,1,1,1
480,26724,30.3572,855,932,IISPH,30,10000,69,0.09,0.008741346,0.00095460244,Zero,30,1,1,1
481,26735,32.6375,856,932,IISPH,30,10000,70,0.09,0.008740796,0.0010384697,Zero,30,1,1,1
482,26746,32.8978,857,932,IISPH,30,10000,69,0.09,0.008741719,0.00114342,Zero,30,1,1,1
483,26757,30.6868,858,932,IISPH,30,10000,69,0.09,0.008741602,0.0012597737,Zero,30,1,1,1
484,26768,30.739,859,932,IISPH,30,10000,69,0.09,0.008741268,0.0013836343,Zero,30,1,1,1
485,26779,31.4105,860,932,IISPH,30,10000,69,0.09,0.008742097,0.0015135461,Zero,30,1,1,1
486,26790,31.575,861,932,IISPH,30,10000,70,0.09,0.008743086,0.0016442039,Zero,30,1,1,1
