sample,simulationStep,simulationStepsTime,neighborSearchTime,timeSteps,particles,solver,fViscosity,stiffness,iterations,timeStep,densityError,cfl,boundary,bViscosity,gamma1,gamma2,gamma3
6779,183710,22.0433,1.6923,7080,6838,IISPH,5,2000,88,0.08099997,0.007919161,3.7234329E-06,Zero,5,1,1,1
6780,183723,19.3873,1.469,7081,6838,IISPH,5,2000,87,0.08099997,0.007918077,4.219182E-06,Zero,5,1,1,1
6781,183735,20.054,2.2192,7082,6838,IISPH,5,2000,87,0.08099997,0.007918244,3.3581753E-06,Zero,5,1,1,1
6782,183747,19.6207,1.5981,7083,6838,IISPH,5,2000,87,0.08099997,0.007919251,3.5622336E-06,Zero,5,1,1,1
6783,183760,20.1473,2.1276,7084,6838,IISPH,5,2000,88,0.08099997,0.007919122,3.3284623E-06,Zero,5,1,1,1
6784,183772,20.2522,1.5322,7085,6838,IISPH,5,2000,88,0.08099997,0.007919393,4.3913597E-06,Zero,5,1,1,1
6785,183784,19.7482,1.4851,7086,6838,IISPH,5,2000,88,0.08099997,0.007919354,3.0909453E-06,Zero,5,1,1,1
6786,183797,19.6264,1.4824,7087,6838,IISPH,5,2000,87,0.08099997,0.007918361,3.794187E-06,Zero,5,1,1,1
6787,183809,19.2789,1.5027,7088,6838,IISPH,5,2000,87,0.08099997,0.007917548,3.178385E-06,Zero,5,1,1,1
6788,183821,20.223,1.5707,7089,6838,IISPH,5,2000,87,0.08099997,0.007919857,3.0394983E-06,Zero,5,1,1,1
6789,183834,19.3571,1.4774,7090,6838,IISPH,5,2000,88,0.08099997,0.007918993,3.6434924E-06,Zero,5,1,1,1
6790,183846,20.3224,1.5231,7091,6838,IISPH,5,2000,88,0.08099997,0.007919277,3.5221353E-06,Zero,5,1,1,1
6791,183858,20.2891,1.492,7092,6838,IISPH,5,2000,88,0.08099997,0.007919624,3.8942767E-06,Zero,5,1,1,1
6792,183871,20.0299,1.4521,7093,6838,IISPH,5,2000,87,0.08099997,0.007918954,3.6954661E-06,Zero,5,1,1,1
6793,183883,20.7956,1.4528,7094,6838,IISPH,5,2000,87,0.08099997,0.0079188375,3.5994065E-06,Zero,5,1,1,1
6794,183895,20.3597,2.3248,7095,6838,IISPH,5,2000,88,0.08099997,0.007919367,3.914671E-06,Zero,5,1,1,1
6795,183908,19.3352,1.4708,7096,6838,IISPH,5,2000,88,0.08099997,0.007919213,4.073176E-06,Zero,5,1,1,1
6796,183920,20.2713,2.4452,7097,6838,IISPH,5,2000,89,0.08099997,0.007920038,4.39594E-06,Zero,5,1,1,1
6797,183932,19.773,1.503,7098,6838,IISPH,5,2000,87,0.08099997,0.007919315,3.778585E-06,Zero,5,1,1,1
6798,183945,19.6881,1.4425,7099,6838,IISPH,5,2000,88,0.08099997,0.007918915,4.0016976E-06,Zero,5,1,1,1
6799,183957,20.197,1.4605,7100,6838,IISPH,5,2000,88,0.08099997,0.007918296,3.9456963E-06,Zero,5,1,1,1
6800,183970,19.8203,1.5219,7101,6838,IISPH,5,2000,88,0.08099997,0.007920334,3.352317E-06,Zero,5,1,1,1
6801,183982,19.7789,1.4654,7102,6838,IISPH,5,2000,88,0.08099997,0.007918696,3.4650682E-06,Zero,5,1,1,1
6802,183994,19.7495,1.4686,7103,6838,IISPH,5,2000,87,0.08099997,0.007918077,3.4848836E-06,Zero,5,1,1,1
6803,184007,19.632,1.49,7104,6838,IISPH,5,2000,88,0.08099997,0.007920322,3.963064E-06,Zero,5,1,1,1
6804,184019,20.6506,2.2154,7105,6838,IISPH,5,2000,85,0.08299997,0.008112411,3.7555925E-05,Zero,5,1,1,1
6805,184031,20.0488,1.6152,7106,6838,IISPH,5,2000,89,0.08299997,0.008111818,4.695559E-06,Zero,5,1,1,1
6806,184043,20.0524,1.4391,7107,6838,IISPH,5,2000,90,0.08299997,0.0081128115,4.395401E-06,Zero,5,1,1,1
6807,184055,19.9933,1.5725,7108,6838,IISPH,5,2000,90,0.08299997,0.008113998,5.022677E-06,Zero,5,1,1,1
6808,184067,19.6828,1.4571,7109,6838,IISPH,5,2000,89,0.08299997,0.008112567,4.608798E-06,Zero,5,1,1,1
6809,184079,20.0835,1.4957,7110,6838,IISPH,5,2000,88,0.08299997,0.008111895,5.4916673E-06,Zero,5,1,1,1
6810,184091,20.0514,1.4621,7111,6838,IISPH,5,2000,89,0.08299997,0.008112657,5.0626904E-06,Zero,5,1,1,1
6811,184103,20.2892,1.4462,7112,6838,IISPH,5,2000,90,0.08299997,0.00811383,4.37315E-06,Zero,5,1,1,1
6812,184115,19.8035,1.5401,7113,6838,IISPH,5,2000,89,0.08299997,0.008112527,4.122744E-06,Zero,5,1,1,1
6813,184127,21.3251,2.3978,7114,6838,IISPH,5,2000,89,0.08299997,0.0081120115,3.6881681E-06,Zero,5,1,1,1
6814,184139,20.8553,1.5032,7115,6838,IISPH,5,2000,90,0.08299997,0.008113405,3.7551085E-06,Zero,5,1,1,1
6815,184151,20.4626,1.6066,7116,6838,IISPH,5,2000,89,0.08299997,0.008111598,4.1718977E-06,Zero,5,1,1,1
6816,184163,20.0016,1.5318,7117,6838,IISPH,5,2000,90,0.08299997,0.008113947,3.8745293E-06,Zero,5,1,1,1
6817,184175,21.1343,2.3033,7118,6838,IISPH,5,2000,91,0.08299997,0.008112785,4.9558944E-06,Zero,5,1,1,1
6818,184187,20.2924,1.4498,7119,6838,IISPH,5,2000,90,0.08299997,0.00811463,4.147664E-06,Zero,5,1,1,1
6819,184199,20.8687,1.4565,7120,6838,IISPH,5,2000,91,0.08299997,0.008113766,4.9775704E-06,Zero,5,1,1,1
6820,184211,19.7416,1.505,7121,6838,IISPH,5,2000,90,0.08299997,0.008114179,4.518932E-06,Zero,5,1,1,1
6821,184223,20.351,2.3619,7122,6838,IISPH,5,2000,89,0.08299997,0.008113224,5.351337E-06,Zero,5,1,1,1
6822,184236,22.3605,1.5578,7123,6838,IISPH,5,2000,91,0.08299997,0.008115753,5.995344E-06,Zero,5,1,1,1
6823,184248,19.8116,1.5249,7124,6838,IISPH,5,2000,88,0.08299997,0.008111251,6.3406674E-06,Zero,5,1,1,1
6824,184260,20.707,2.2445,7125,6838,IISPH,5,2000,89,0.08299997,0.008112476,4.9303085E-06,Zero,5,1,1,1
6825,184272,20.6085,1.5003,7126,6838,IISPH,5,2000,89,0.08299997,0.008111857,4.173165E-06,Zero,5,1,1,1
6826,184284,20.6271,1.468,7127,6838,IISPH,5,2000,89,0.08299997,0.00811285,5.476734E-06,Zero,5,1,1,1
6827,184296,19.8337,1.4967,7128,6838,IISPH,5,2000,89,0.08299997,0.008111264,4.745233E-06,Zero,5,1,1,1
6828,184308,21.1351,2.2102,7129,6838,IISPH,5,2000,90,0.08299997,0.00811365,3.1795757E-06,Zero,5,1,1,1
6829,184320,20.6434,1.4792,7130,6838,IISPH,5,2000,90,0.08299997,0.00811534,3.6816214E-06,Zero,5,1,1,1
6830,184332,20.4556,1.555,7131,6838,IISPH,5,2000,89,0.08299997,0.008113108,4.1689436E-06,Zero,5,1,1,1
6831,184344,20.76,1.478,7132,6838,IISPH,5,2000,90,0.08299997,0.008112437,3.9410543E-06,Zero,5,1,1,1
6832,184356,19.9742,1.567,7133,6838,IISPH,5,2000,89,0.08299997,0.008112618,3.6954139E-06,Zero,5,1,1,1
6833,184368,20.103,1.4713,7134,6838,IISPH,5,2000,88,0.08299997,0.008111573,5.369769E-06,Zero,5,1,1,1
6834,184380,19.9964,1.5023,7135,6838,IISPH,5,2000,89,0.08299997,0.008112837,3.5988887E-06,Zero,5,1,1,1
6835,184392,19.8383,1.4815,7136,6838,IISPH,5,2000,89,0.08299997,0.00811165,4.1773123E-06,Zero,5,1,1,1
6836,184404,20.1431,1.5113,7137,6838,IISPH,5,2000,90,0.08299997,0.008113908,3.0673862E-06,Zero,5,1,1,1
6837,184416,20.2687,1.5468,7138,6838,IISPH,5,2000,90,0.08299997,0.008114088,4.191564E-06,Zero,5,1,1,1
6838,184428,20.5681,1.4817,7139,6838,IISPH,5,2000,90,0.08299997,0.008112798,3.7927236E-06,Zero,5,1,1,1
6839,184440,20.4698,1.4761,7140,6838,IISPH,5,2000,90,0.08299997,0.008113147,4.0033506E-06,Zero,5,1,1,1
6840,184452,19.3843,1.4768,7141,6838,IISPH,5,2000,89,0.08299997,0.008112605,3.822335E-06,Zero,5,1,1,1
6841,184464,20.9695,2.2764,7142,6838,IISPH,5,2000,90,0.08299997,0.008113585,4.5452857E-06,Zero,5,1,1,1
6842,184476,20.6935,1.4782,7143,6838,IISPH,5,2000,90,0.08299997,0.008112657,3.6846507E-06,Zero,5,1,1,1
6843,184489,20.0694,1.4791,7144,6838,IISPH,5,2000,90,0.08299997,0.008113224,3.2231414E-06,Zero,5,1,1,1
6844,184501,20.5928,1.4667,7145,6838,IISPH,5,2000,90,0.08299997,0.008114411,3.9231536E-06,Zero,5,1,1,1
6845,184513,20.9793,1.4651,7146,6838,IISPH,5,2000,90,0.08299997,0.008113301,3.3152216E-06,Zero,5,1,1,1
6846,184525,19.9685,1.5155,7147,6838,IISPH,5,2000,89,0.08299997,0.008111857,3.7619038E-06,Zero,5,1,1,1
6847,184537,20.2422,1.5356,7148,6838,IISPH,5,2000,90,0.08299997,0.008114836,4.2822808E-06,Zero,5,1,1,1
6848,184549,20.7836,2.3318,7149,6838,IISPH,5,2000,91,0.08299997,0.008114166,5.6910235E-06,Zero,5,1,1,1
6849,184561,20.3816,1.4678,7150,6838,IISPH,5,2000,90,0.08299997,0.008114192,3.8496632E-06,Zero,5,1,1,1
6850,184573,21.2874,1.5258,7151,6838,IISPH,5,2000,90,0.08299997,0.008113792,4.3353302E-06,Zero,5,1,1,1
6851,184585,21.5242,1.4794,7152,6838,IISPH,5,2000,90,0.08299997,0.008112476,3.6185795E-06,Zero,5,1,1,1
6852,184597,22.2128,2.3926,7153,6838,IISPH,5,2000,89,0.08299997,0.008112038,3.7698978E-06,Zero,5,1,1,1
6853,184609,20.5323,1.4775,7154,6838,IISPH,5,2000,90,0.08299997,0.008114437,4.218367E-06,Zero,5,1,1,1
6854,184621,20.302,1.4631,7155,6838,IISPH,5,2000,91,0.08299997,0.008114346,4.852108E-06,Zero,5,1,1,1
6855,184633,19.8709,1.498,7156,6838,IISPH,5,2000,89,0.08299997,0.008111857,3.8391704E-06,Zero,5,1,1,1
6856,184645,20.5933,2.4197,7157,6838,IISPH,5,2000,90,0.08299997,0.008113431,4.1159174E-06,Zero,5,1,1,1
6857,184657,20.257,1.4393,7158,6838,IISPH,5,2000,90,0.08299997,0.008113056,4.120949E-06,Zero,5,1,1,1
6858,184669,19.9766,1.4598,7159,6838,IISPH,5,2000,89,0.08299997,0.00811223,3.6717227E-06,Zero,5,1,1,1
6859,184681,20.1693,1.4624,7160,6838,IISPH,5,2000,90,0.08299997,0.00811316,3.826013E-06,Zero,5,1,1,1
6860,184693,21.0566,2.0739,7161,6838,IISPH,5,2000,90,0.08299997,0.008112682,3.184982E-06,Zero,5,1,1,1
6861,184705,20.6985,1.5089,7162,6838,IISPH,5,2000,89,0.08299997,0.008112347,4.670362E-06,Zero,5,1,1,1
6862,184717,20.7884,1.6037,7163,6838,IISPH,5,2000,90,0.08299997,0.00811352,3.855574E-06,Zero,5,1,1,1
6863,184729,20.9013,1.5694,7164,6838,IISPH,5,2000,91,0.08299997,0.008113108,4.1019807E-06,Zero,5,1,1,1
6864,184742,19.7646,1.4643,7165,6838,IISPH,5,2000,88,0.08299997,0.00811223,5.0765343E-06,Zero,5,1,1,1
6865,184754,20.5633,1.478,7166,6838,IISPH,5,2000,90,0.08299997,0.008113572,4.0425634E-06,Zero,5,1,1,1
6866,184766,20.1965,1.4663,7167,6838,IISPH,5,2000,91,0.08299997,0.00811374,5.339703E-06,Zero,5,1,1,1
6867,184778,20.5352,2.3395,7168,6838,IISPH,5,2000,90,0.08299997,0.008113701,3.6657227E-06,Zero,5,1,1,1
6868,184790,20.6998,1.5169,7169,6838,IISPH,5,2000,91,0.08299997,0.0081135975,5.0201247E-06,Zero,5,1,1,1
6869,184802,20.5017,1.49,7170,6838,IISPH,5,2000,90,0.08299997,0.008112631,3.958845E-06,Zero,5,1,1,1
6870,184814,19.7616,1.4458,7171,6838,IISPH,5,2000,89,0.08299997,0.008112914,3.6369088E-06,Zero,5,1,1,1
6871,184826,20.6861,2.3255,7172,6838,IISPH,5,2000,90,0.08299997,0.008115263,3.506766E-06,Zero,5,1,1,1
6872,184838,20.4589,1.5865,7173,6838,IISPH,5,2000,89,0.08299997,0.0081128115,3.978084E-06,Zero,5,1,1,1
6873,184850,20.4369,1.511,7174,6838,IISPH,5,2000,90,0.08299997,0.008114527,4.0394452E-06,Zero,5,1,1,1
6874,184862,19.8339,1.5171,7175,6838,IISPH,5,2000,90,0.08299997,0.008114101,2.8984198E-06,Zero,5,1,1,1
6875,184874,19.9217,1.5119,7176,6838,IISPH,5,2000,89,0.08299997,0.008112398,4.5646843E-06,Zero,5,1,1,1
6876,184886,20.5379,1.4989,7177,6838,IISPH,5,2000,90,0.08299997,0.008113817,3.4160394E-06,Zero,5,1,1,1
6877,184898,20.2411,1.5951,7178,6838,IISPH,5,2000,89,0.08299997,0.008113186,4.09996E-06,Zero,5,1,1,1
6878,184910,20.3018,1.5863,7179,6838,IISPH,5,2000,90,0.08299997,0.00811365,3.3492668E-06,Zero,5,1,1,1
6879,184922,20.3115,1.4665,7180,6838,IISPH,5,2000,91,0.08299997,0.008113469,5.1426373E-06,Zero,5,1,1,1
6880,184934,21.6484,1.5031,7181,6838,IISPH,5,2000,89,0.08299997,0.008111405,4.1529406E-06,Zero,5,1,1,1
6881,184946,20.2279,1.48,7182,6838,IISPH,5,2000,89,0.08299997,0.008112256,4.53525E-06,Zero,5,1,1,1
6882,184958,19.8995,1.5048,7183,6838,IISPH,5,2000,89,0.08299997,0.008112411,3.913378E-06,Zero,5,1,1,1
6883,184970,20.0559,1.5246,7184,6838,IISPH,5,2000,89,0.08299997,0.008112605,4.0459818E-06,Zero,5,1,1,1
6884,184982,20.9226,2.3514,7185,6838,IISPH,5,2000,90,0.08299997,0.008113934,3.581686E-06,Zero,5,1,1,1
6885,184994,20.4063,1.4624,7186,6838,IISPH,5,2000,89,0.08299997,0.008113379,3.6443987E-06,Zero,5,1,1,1
6886,185007,21.2646,1.6021,7187,6838,IISPH,5,2000,89,0.08299997,0.008110914,4.2315105E-06,Zero,5,1,1,1
6887,185019,20.6003,1.4786,7188,6838,IISPH,5,2000,91,0.08299997,0.008114179,4.541151E-06,Zero,5,1,1,1
6888,185031,20.9787,1.484,7189,6838,IISPH,5,2000,91,0.08299997,0.008113766,4.7236176E-06,Zero,5,1,1,1
6889,185043,19.727,1.4705,7190,6838,IISPH,5,2000,89,0.08299997,0.0081125535,4.18794E-06,Zero,5,1,1,1
6890,185055,19.8371,1.4434,7191,6838,IISPH,5,2000,89,0.08299997,0.008112605,3.583828E-06,Zero,5,1,1,1
6891,185067,20.5467,1.494,7192,6838,IISPH,5,2000,90,0.08299997,0.008113379,3.9217307E-06,Zero,5,1,1,1
6892,185079,20.5912,1.5271,7193,6838,IISPH,5,2000,90,0.08299997,0.0081133535,3.2270314E-06,Zero,5,1,1,1
6893,185091,19.855,1.5234,7194,6838,IISPH,5,2000,89,0.08299997,0.008112734,4.068702E-06,Zero,5,1,1,1
6894,185103,20.1085,1.438,7195,6838,IISPH,5,2000,90,0.08299997,0.008114476,3.895388E-06,Zero,5,1,1,1
6895,185115,20.448,2.2386,7196,6838,IISPH,5,2000,90,0.08299997,0.008113366,4.3613386E-06,Zero,5,1,1,1
6896,185127,21.9919,1.4588,7197,6838,IISPH,5,2000,88,0.08299997,0.0081114825,6.085021E-06,Zero,5,1,1,1
6897,185139,20.6709,1.4762,7198,6838,IISPH,5,2000,91,0.08299997,0.0081133405,4.3305795E-06,Zero,5,1,1,1
6898,185151,20.1222,1.4681,7199,6838,IISPH,5,2000,90,0.08299997,0.008114205,3.863742E-06,Zero,5,1,1,1
6899,185163,20.975,2.3741,7200,6838,IISPH,5,2000,89,0.08299997,0.008113186,4.424211E-06,Zero,5,1,1,1
6900,185175,20.8263,1.5613,7201,6838,IISPH,5,2000,90,0.08299997,0.008114205,4.182867E-06,Zero,5,1,1,1
6901,185187,20.304,1.5488,7202,6838,IISPH,5,2000,89,0.08299997,0.008112501,3.5804558E-06,Zero,5,1,1,1
6902,185199,20.2598,1.4688,7203,6838,IISPH,5,2000,90,0.08299997,0.008113896,4.317772E-06,Zero,5,1,1,1
6903,185211,20.3122,2.2485,7204,6838,IISPH,5,2000,89,0.08299997,0.008112759,3.539296E-06,Zero,5,1,1,1
6904,185223,20.5904,1.4429,7205,6838,IISPH,5,2000,89,0.08299997,0.008112102,5.103485E-06,Zero,5,1,1,1
6905,185235,20.3896,1.4855,7206,6838,IISPH,5,2000,91,0.08299997,0.008114785,5.036511E-06,Zero,5,1,1,1
6906,185247,19.9836,1.5396,7207,6838,IISPH,5,2000,90,0.08299997,0.008113611,4.2051456E-06,Zero,5,1,1,1
6907,185260,21.1882,1.482,7208,6838,IISPH,5,2000,90,0.08299997,0.008114489,3.5223554E-06,Zero,5,1,1,1
6908,185272,20.6166,1.4938,7209,6838,IISPH,5,2000,90,0.08299997,0.00811303,3.7025648E-06,Zero,5,1,1,1
6909,185284,19.9344,1.526,7210,6838,IISPH,5,2000,89,0.08299997,0.008113611,4.1575167E-06,Zero,5,1,1,1
6910,185296,21.3372,2.3249,7211,6838,IISPH,5,2000,91,0.08299997,0.008114411,5.3161666E-06,Zero,5,1,1,1
6911,185308,21.0408,1.5344,7212,6838,IISPH,5,2000,89,0.08299997,0.008112398,4.10623E-06,Zero,5,1,1,1
6912,185320,21.2216,1.5234,7213,6838,IISPH,5,2000,88,0.08299997,0.008111251,5.1186194E-06,Zero,5,1,1,1
6913,185332,20.0044,1.516,7214,6838,IISPH,5,2000,89,0.08299997,0.008113147,4.3073173E-06,Zero,5,1,1,1
6914,185344,20.2059,1.5046,7215,6838,IISPH,5,2000,90,0.08299997,0.008114708,3.559303E-06,Zero,5,1,1,1
6915,185356,20.2928,1.4773,7216,6838,IISPH,5,2000,90,0.08299997,0.008113495,4.1864027E-06,Zero,5,1,1,1
6916,185368,20.6451,1.4789,7217,6838,IISPH,5,2000,90,0.08299997,0.008112837,3.8679473E-06,Zero,5,1,1,1
6917,185380,20.2411,1.4765,7218,6838,IISPH,5,2000,89,0.08299997,0.008113585,4.752316E-06,Zero,5,1,1,1
6918,185392,20.4049,1.4971,7219,6838,IISPH,5,2000,90,0.08299997,0.0081130825,3.958513E-06,Zero,5,1,1,1
6919,185404,20.6654,1.4706,7220,6838,IISPH,5,2000,89,0.08299997,0.008112153,3.2716273E-06,Zero,5,1,1,1
6920,185416,20.5189,1.5216,7221,6838,IISPH,5,2000,90,0.08299997,0.008114682,3.7373864E-06,Zero,5,1,1,1
6921,185428,21.0616,1.5277,7222,6838,IISPH,5,2000,90,0.08299997,0.008113418,3.3077656E-06,Zero,5,1,1,1
6922,185440,20.6326,1.6907,7223,6838,IISPH,5,2000,90,0.08299997,0.008113663,3.946709E-06,Zero,5,1,1,1
6923,185452,20.6248,2.3063,7224,6838,IISPH,5,2000,89,0.08299997,0.008113276,3.831813E-06,Zero,5,1,1,1
6924,185464,20.3516,1.4907,7225,6838,IISPH,5,2000,90,0.08299997,0.00811316,3.7898917E-06,Zero,5,1,1,1
6925,185476,22.8567,1.8024,7226,6838,IISPH,5,2000,90,0.08299997,0.008113431,3.2773685E-06,Zero,5,1,1,1
6926,185488,20.1216,1.5057,7227,6838,IISPH,5,2000,90,0.08299997,0.008113585,4.0239547E-06,Zero,5,1,1,1
6927,185500,20.6987,2.2467,7228,6838,IISPH,5,2000,90,0.08299997,0.008112256,3.2937257E-06,Zero,5,1,1,1
6928,185513,20.0566,1.4701,7229,6838,IISPH,5,2000,89,0.08299997,0.008111701,3.9425477E-06,Zero,5,1,1,1
6929,185525,20.0255,1.5128,7230,6838,IISPH,5,2000,90,0.08299997,0.00811303,3.5220664E-06,Zero,5,1,1,1
6930,185537,20.3755,1.4997,7231,6838,IISPH,5,2000,89,0.08299997,0.008111379,3.5583594E-06,Zero,5,1,1,1
6931,185549,20.717,1.4745,7232,6838,IISPH,5,2000,90,0.08299997,0.008112618,4.1637545E-06,Zero,5,1,1,1
6932,185561,21.5252,1.5499,7233,6838,IISPH,5,2000,91,0.08299997,0.008113714,4.430091E-06,Zero,5,1,1,1
6933,185573,20.5444,1.4524,7234,6838,IISPH,5,2000,90,0.08299997,0.008112876,3.917117E-06,Zero,5,1,1,1
6934,185585,20.4629,2.3056,7235,6838,IISPH,5,2000,89,0.08299997,0.008112038,3.7468435E-06,Zero,5,1,1,1
6935,185597,20.4503,1.4558,7236,6838,IISPH,5,2000,90,0.08299997,0.008113792,3.357073E-06,Zero,5,1,1,1
6936,185609,20.8428,1.5325,7237,6838,IISPH,5,2000,90,0.08299997,0.008114011,3.5698733E-06,Zero,5,1,1,1
6937,185621,20.1441,1.5266,7238,6838,IISPH,5,2000,90,0.08299997,0.008113456,3.820219E-06,Zero,5,1,1,1
6938,185633,20.9324,2.322,7239,6838,IISPH,5,2000,89,0.08299997,0.008114088,3.51194E-06,Zero,5,1,1,1
6939,185645,20.0763,1.5311,7240,6838,IISPH,5,2000,89,0.08299997,0.008112256,4.0412374E-06,Zero,5,1,1,1
6940,185657,21.2104,1.4933,7241,6838,IISPH,5,2000,90,0.08299997,0.008113276,3.4457285E-06,Zero,5,1,1,1
6941,185669,20.5359,1.5005,7242,6838,IISPH,5,2000,89,0.08299997,0.008110837,4.586051E-06,Zero,5,1,1,1
6942,185681,20.8149,1.9163,7243,6838,IISPH,5,2000,90,0.08299997,0.008113637,3.549478E-06,Zero,5,1,1,1
6943,185693,20.5496,1.4637,7244,6838,IISPH,5,2000,91,0.08299997,0.008114037,4.188971E-06,Zero,5,1,1,1
6944,185705,20.9733,1.5258,7245,6838,IISPH,5,2000,90,0.08299997,0.008111379,3.5580395E-06,Zero,5,1,1,1
6945,185717,20.3233,1.536,7246,6838,IISPH,5,2000,89,0.08299997,0.008113211,4.481429E-06,Zero,5,1,1,1
6946,185729,20.1842,1.5208,7247,6838,IISPH,5,2000,89,0.08299997,0.008112334,3.7207394E-06,Zero,5,1,1,1
6947,185741,20.6545,1.4972,7248,6838,IISPH,5,2000,90,0.08299997,0.008112901,3.5716464E-06,Zero,5,1,1,1
6948,185753,20.6483,1.5761,7249,6838,IISPH,5,2000,89,0.08299997,0.0081117535,3.5884757E-06,Zero,5,1,1,1
6949,185766,20.9813,1.6748,7250,6838,IISPH,5,2000,90,0.08299997,0.008112953,3.6622416E-06,Zero,5,1,1,1
6950,185778,20.7825,1.4967,7251,6838,IISPH,5,2000,89,0.08299997,0.0081112245,5.5584187E-06,Zero,5,1,1,1
6951,185790,20.9783,1.4743,7252,6838,IISPH,5,2000,88,0.08299997,0.008111198,5.340465E-06,Zero,5,1,1,1
6952,185802,20.5494,1.4997,7253,6838,IISPH,5,2000,89,0.08299997,0.008111276,3.998739E-06,Zero,5,1,1,1
6953,185814,20.5254,1.4942,7254,6838,IISPH,5,2000,88,0.08299997,0.008111469,5.258645E-06,Zero,5,1,1,1
6954,185826,20.9476,1.4572,7255,6838,IISPH,5,2000,90,0.08299997,0.008112991,4.304388E-06,Zero,5,1,1,1
6955,185838,20.5249,1.4759,7256,6838,IISPH,5,2000,88,0.08299997,0.008111624,5.0460562E-06,Zero,5,1,1,1
6956,185850,21.0938,1.4799,7257,6838,IISPH,5,2000,91,0.08299997,0.008114849,4.9868513E-06,Zero,5,1,1,1
6957,185862,20.3802,1.4671,7258,6838,IISPH,5,2000,90,0.08299997,0.00811445,4.092233E-06,Zero,5,1,1,1
6958,185874,21.0729,2.239,7259,6838,IISPH,5,2000,89,0.08299997,0.008111921,3.9850697E-06,Zero,5,1,1,1
6959,185886,22.3362,1.4764,7260,6838,IISPH,5,2000,90,0.08299997,0.008112411,3.4298748E-06,Zero,5,1,1,1
6960,185898,20.9832,1.4469,7261,6838,IISPH,5,2000,89,0.08299997,0.008110773,3.8148187E-06,Zero,5,1,1,1
6961,185910,23.0429,1.6114,7262,6838,IISPH,5,2000,89,0.08299997,0.008112217,4.304447E-06,Zero,5,1,1,1
6962,185922,21.6605,1.4782,7263,6838,IISPH,5,2000,91,0.08299997,0.008114862,5.7098005E-06,Zero,5,1,1,1
6963,185934,21.0363,1.4937,7264,6838,IISPH,5,2000,89,0.08299997,0.008112269,4.618941E-06,Zero,5,1,1,1
6964,185946,20.7153,1.4448,7265,6838,IISPH,5,2000,91,0.08299997,0.008113559,5.53954E-06,Zero,5,1,1,1
6965,185958,20.6862,1.4485,7266,6838,IISPH,5,2000,89,0.08299997,0.008111624,3.8344833E-06,Zero,5,1,1,1
6966,185970,21.6118,2.6851,7267,6838,IISPH,5,2000,90,0.08299997,0.008113843,3.1411116E-06,Zero,5,1,1,1
6967,185982,21.3411,1.5235,7268,6838,IISPH,5,2000,91,0.08299997,0.008113701,4.127588E-06,Zero,5,1,1,1
6968,185994,20.9316,1.4776,7269,6838,IISPH,5,2000,89,0.08299997,0.008111018,3.4625384E-06,Zero,5,1,1,1
6969,186006,20.273,1.5021,7270,6838,IISPH,5,2000,89,0.08299997,0.00811174,3.5828914E-06,Zero,5,1,1,1
6970,186018,21.7066,2.3718,7271,6838,IISPH,5,2000,90,0.08299997,0.008112631,3.6110787E-06,Zero,5,1,1,1
6971,186031,21.5646,1.6924,7272,6838,IISPH,5,2000,90,0.08299997,0.008111883,3.1957045E-06,Zero,5,1,1,1
6972,186043,21.132,1.4842,7273,6838,IISPH,5,2000,91,0.08299997,0.008114127,4.0548393E-06,Zero,5,1,1,1
6973,186055,21.2009,1.4679,7274,6838,IISPH,5,2000,90,0.08299997,0.008113817,3.3782783E-06,Zero,5,1,1,1
6974,186067,21.1462,1.5581,7275,6838,IISPH,5,2000,91,0.08299997,0.008114476,5.166986E-06,Zero,5,1,1,1
6975,186079,21.547,1.634,7276,6838,IISPH,5,2000,89,0.08299997,0.008112166,4.088207E-06,Zero,5,1,1,1
6976,186091,20.6082,1.5106,7277,6838,IISPH,5,2000,89,0.08299997,0.008112127,3.31756E-06,Zero,5,1,1,1
6977,186103,21.0522,1.465,7278,6838,IISPH,5,2000,90,0.08299997,0.008112089,3.3602785E-06,Zero,5,1,1,1
6978,186115,21.2484,1.4291,7279,6838,IISPH,5,2000,90,0.08299997,0.008112927,3.9682036E-06,Zero,5,1,1,1
6979,186127,20.7024,1.4914,7280,6838,IISPH,5,2000,89,0.08299997,0.00811236,4.291062E-06,Zero,5,1,1,1
6980,186139,20.2839,1.4517,7281,6838,IISPH,5,2000,90,0.08299997,0.008114437,3.5321439E-06,Zero,5,1,1,1
6981,186151,21.5194,1.5168,7282,6838,IISPH,5,2000,90,0.08299997,0.008114708,3.4575544E-06,Zero,5,1,1,1
6982,186163,21.2507,1.4367,7283,6838,IISPH,5,2000,89,0.08299997,0.008112514,3.478635E-06,Zero,5,1,1,1
6983,186175,21.2672,1.4812,7284,6838,IISPH,5,2000,91,0.08299997,0.008114166,4.6048267E-06,Zero,5,1,1,1
6984,186187,21.6937,1.5068,7285,6838,IISPH,5,2000,90,0.08299997,0.008113134,3.6767385E-06,Zero,5,1,1,1
6985,186199,21.4319,1.4774,7286,6838,IISPH,5,2000,90,0.08299997,0.008111675,4.6349874E-06,Zero,5,1,1,1
6986,186211,21.718,1.6214,7287,6838,IISPH,5,2000,90,0.08299997,0.008114515,4.4887324E-06,Zero,5,1,1,1
6987,186223,21.0498,1.5453,7288,6838,IISPH,5,2000,90,0.08299997,0.00811352,3.6122537E-06,Zero,5,1,1,1
