sample,simulationStep,simulationStepsTime,neighborSearchTime,timeSteps,particles,solver,fViscosity,stiffness,iterations,timeStep,densityError,cfl,boundary,bViscosity,gamma1,gamma2,gamma3
6984,206559,7.7888,1.463,7239,6508,IISPH,5,2000,20,0.035,0.0034475415,0.000116381256,Extrapolation,5,1,1.2200006,1
6985,206587,7.3048,1.4555,7240,6508,IISPH,5,2000,21,0.035,0.0034488963,0.00011594212,Extrapolation,5,1,1.2200006,1
6986,206616,7.8256,1.4585,7241,6508,IISPH,5,2000,21,0.035,0.0034495508,0.00011642154,Extrapolation,5,1,1.2200006,1
6987,206644,8.0698,1.4275,7242,6508,IISPH,5,2000,22,0.035,0.0034505443,0.00011519283,Extrapolation,5,1,1.2200006,1
6988,206672,8.1658,2.3173,7243,6508,IISPH,5,2000,20,0.035,0.0034477448,0.00011426929,Extrapolation,5,1,1.2200006,1
6989,206701,8.7825,2.3668,7244,6508,IISPH,5,2000,22,0.035,0.0034497993,0.00011366379,Extrapolation,5,1,1.2200006,1
6990,206729,9.0254,1.5618,7245,6508,IISPH,5,2000,22,0.035,0.003449212,0.000113886796,Extrapolation,5,1,1.2200006,1
6991,206758,7.9571,1.4616,7246,6508,IISPH,5,2000,21,0.035,0.0034488735,0.00011288123,Extrapolation,5,1,1.2200006,1
6992,206786,7.8006,1.504,7247,6508,IISPH,5,2000,21,0.035,0.003449393,0.00011097527,Extrapolation,5,1,1.2200006,1
6993,206815,8.0465,1.4571,7248,6508,IISPH,5,2000,22,0.035,0.0034504766,0.0001083938,Extrapolation,5,1,1.2200006,1
6994,206843,8.8485,1.7058,7249,6508,IISPH,5,2000,21,0.035,0.003447948,0.000109584515,Extrapolation,5,1,1.2200006,1
6995,206872,7.2081,1.4764,7250,6508,IISPH,5,2000,20,0.035,0.003447248,0.000105248,Extrapolation,5,1,1.2200006,1
6996,206900,8.5522,2.1146,7251,6508,IISPH,5,2000,21,0.035,0.003449754,0.0001019218,Extrapolation,5,1,1.2200006,1
6997,206928,7.8386,1.4682,7252,6508,IISPH,5,2000,21,0.035,0.0034499122,0.00010370555,Extrapolation,5,1,1.2200006,1
6998,206957,8.3545,1.427,7253,6508,IISPH,5,2000,20,0.035,0.0034474062,0.000106063686,Extrapolation,5,1,1.2200006,1
6999,206985,7.8789,1.4714,7254,6508,IISPH,5,2000,22,0.035,0.0034511539,0.00010922533,Extrapolation,5,1,1.2200006,1
7000,207014,7.4645,1.4845,7255,6508,IISPH,5,2000,21,0.035,0.0034500025,0.00011075458,Extrapolation,5,1,1.2200006,1
7001,207042,7.7916,1.4751,7256,6508,IISPH,5,2000,22,0.035,0.0034488963,0.00011317163,Extrapolation,5,1,1.2200006,1
7002,207071,7.3523,1.474,7257,6508,IISPH,5,2000,20,0.035,0.0034489639,0.00011559751,Extrapolation,5,1,1.2200006,1
7003,207099,9.5577,2.356,7258,6508,IISPH,5,2000,21,0.035,0.0034495736,0.00011725485,Extrapolation,5,1,1.2200006,1
7004,207128,8.5638,2.2007,7259,6508,IISPH,5,2000,22,0.035,0.0034498894,0.000119197524,Extrapolation,5,1,1.2200006,1
7005,207156,7.8573,1.4586,7260,6508,IISPH,5,2000,21,0.035,0.0034500477,0.00012074727,Extrapolation,5,1,1.2200006,1
7006,207184,7.4565,1.4491,7261,6508,IISPH,5,2000,21,0.035,0.0034496414,0.00012155887,Extrapolation,5,1,1.2200006,1
7007,207213,7.2369,1.4753,7262,6508,IISPH,5,2000,20,0.035,0.0034493252,0.00012308986,Extrapolation,5,1,1.2200006,1
7008,207241,8.0693,1.4846,7263,6508,IISPH,5,2000,21,0.035,0.0034506798,0.00012602904,Extrapolation,5,1,1.2200006,1
7009,207270,3.1966,1.4317,7264,6508,IISPH,5,2000,3,0.035,2.009399E-06,0.00031770166,Extrapolation,5,1,1.2000006,1
7010,207298,9.9567,2.1257,7265,6508,IISPH,5,2000,27,0.035,0.0034680194,0.0014450577,Extrapolation,5,1,1.2000006,1
7011,207327,8.3457,1.4489,7266,6508,IISPH,5,2000,23,0.035,0.003423045,0.0004156291,Extrapolation,5,1,1.2000006,1
7012,207355,7.1576,1.465,7267,6508,IISPH,5,2000,20,0.035,0.0034525539,0.00031047894,Extrapolation,5,1,1.2000006,1
7013,207384,8.2291,1.4968,7268,6508,IISPH,5,2000,22,0.035,0.0034327984,0.00025096745,Extrapolation,5,1,1.2000006,1
7014,207412,7.9131,1.574,7269,6508,IISPH,5,2000,21,0.035,0.0034485348,0.00025463817,Extrapolation,5,1,1.2000006,1
7015,207440,8.8169,1.4881,7270,6508,IISPH,5,2000,22,0.035,0.0034513345,0.00019944398,Extrapolation,5,1,1.2000006,1
7016,207469,7.9248,1.466,7271,6508,IISPH,5,2000,19,0.035,0.0034349659,0.00019920352,Extrapolation,5,1,1.2000006,1
7017,207497,7.3554,1.4758,7272,6508,IISPH,5,2000,20,0.035,0.0034450805,0.00018510618,Extrapolation,5,1,1.2000006,1
7018,207526,7.7132,1.5041,7273,6508,IISPH,5,2000,21,0.035,0.0034427326,0.00017327712,Extrapolation,5,1,1.2000006,1
7019,207554,7.5091,1.499,7274,6508,IISPH,5,2000,21,0.035,0.0034465257,0.00021688263,Extrapolation,5,1,1.2000006,1
7020,207583,8.1909,1.507,7275,6508,IISPH,5,2000,21,0.035,0.0034411747,0.00018012204,Extrapolation,5,1,1.2000006,1
7021,207611,8.6504,2.2287,7276,6508,IISPH,5,2000,20,0.035,0.0034369754,0.00018407805,Extrapolation,5,1,1.2000006,1
7022,207640,8.7812,2.1946,7277,6508,IISPH,5,2000,20,0.035,0.0034552857,0.0002089452,Extrapolation,5,1,1.2000006,1
7023,207668,8.229,1.4986,7278,6508,IISPH,5,2000,22,0.035,0.0034500477,0.00020740078,Extrapolation,5,1,1.2000006,1
7024,207696,7.7751,1.642,7279,6508,IISPH,5,2000,20,0.035,0.0034485576,0.00020565026,Extrapolation,5,1,1.2000006,1
7025,207725,8.5571,1.8387,7280,6508,IISPH,5,2000,22,0.035,0.0034642487,0.00020745199,Extrapolation,5,1,1.2000006,1
7026,207753,8.3065,1.4457,7281,6508,IISPH,5,2000,22,0.035,0.0034538633,0.00019217975,Extrapolation,5,1,1.2000006,1
7027,207782,7.6812,1.4547,7282,6508,IISPH,5,2000,22,0.035,0.0034532312,0.00018582329,Extrapolation,5,1,1.2000006,1
7028,207810,9.1745,1.6447,7283,6508,IISPH,5,2000,21,0.035,0.0034551502,0.0001927385,Extrapolation,5,1,1.2000006,1
7029,207839,8.5384,2.2341,7284,6508,IISPH,5,2000,20,0.035,0.0034485576,0.00018765518,Extrapolation,5,1,1.2000006,1
7030,207867,7.5679,1.477,7285,6508,IISPH,5,2000,21,0.035,0.0034466158,0.00017407537,Extrapolation,5,1,1.2000006,1
7031,207896,7.2288,1.4532,7286,6508,IISPH,5,2000,20,0.035,0.0034488963,0.00018692984,Extrapolation,5,1,1.2000006,1
7032,207924,7.9837,1.5523,7287,6508,IISPH,5,2000,21,0.035,0.0034474737,0.00019446076,Extrapolation,5,1,1.2000006,1
7033,207952,7.5006,1.4594,7288,6508,IISPH,5,2000,21,0.035,0.0034468416,0.00019525482,Extrapolation,5,1,1.2000006,1
7034,207981,7.9493,1.4645,7289,6508,IISPH,5,2000,20,0.035,0.0034413554,0.00019047681,Extrapolation,5,1,1.2000006,1
7035,208009,11.2524,1.6677,7290,6508,IISPH,5,2000,22,0.035,0.0034486703,0.00019060573,Extrapolation,5,1,1.2000006,1
7036,208038,8.4507,1.4879,7291,6508,IISPH,5,2000,22,0.035,0.0034500477,0.00018818643,Extrapolation,5,1,1.2000006,1
7037,208066,7.5546,1.4915,7292,6508,IISPH,5,2000,21,0.035,0.003444155,0.00018558952,Extrapolation,5,1,1.2000006,1
7038,208095,8.4801,1.4466,7293,6508,IISPH,5,2000,22,0.035,0.003450567,0.00018549497,Extrapolation,5,1,1.2000006,1
7039,208123,7.6016,1.4879,7294,6508,IISPH,5,2000,21,0.035,0.0034485348,0.00018400229,Extrapolation,5,1,1.2000006,1
7040,208152,7.2698,1.4508,7295,6508,IISPH,5,2000,20,0.035,0.0034473836,0.00018022518,Extrapolation,5,1,1.2000006,1
7041,208180,7.9522,1.4648,7296,6508,IISPH,5,2000,20,0.035,0.0034507927,0.00018272831,Extrapolation,5,1,1.2000006,1
7042,208208,8.0223,1.4592,7297,6508,IISPH,5,2000,22,0.035,0.0034527117,0.00017695669,Extrapolation,5,1,1.2000006,1
7043,208237,8.2163,1.5283,7298,6508,IISPH,5,2000,20,0.035,0.0034477448,0.0001730661,Extrapolation,5,1,1.2000006,1
7044,208265,7.9503,1.4446,7299,6508,IISPH,5,2000,22,0.035,0.0034482414,0.00016950854,Extrapolation,5,1,1.2000006,1
7045,208294,8.6123,1.4846,7300,6508,IISPH,5,2000,23,0.035,0.0034500025,0.0001705279,Extrapolation,5,1,1.2000006,1
7046,208322,7.3145,1.5009,7301,6508,IISPH,5,2000,20,0.035,0.0034455096,0.00017301875,Extrapolation,5,1,1.2000006,1
7047,208351,8.6944,1.447,7302,6508,IISPH,5,2000,23,0.035,0.0034506798,0.00017076964,Extrapolation,5,1,1.2000006,1
7048,208379,7.8613,1.55,7303,6508,IISPH,5,2000,22,0.035,0.0034502733,0.00018029298,Extrapolation,5,1,1.2000006,1
7049,208408,7.6361,1.4686,7304,6508,IISPH,5,2000,21,0.035,0.0034474062,0.00019191699,Extrapolation,5,1,1.2000006,1
7050,208436,8.3989,1.5523,7305,6508,IISPH,5,2000,22,0.035,0.0034478803,0.00020599001,Extrapolation,5,1,1.2000006,1
7051,208464,8.5551,1.4753,7306,6508,IISPH,5,2000,23,0.035,0.003451312,0.00020578384,Extrapolation,5,1,1.2000006,1
7052,208493,8.7723,1.5944,7307,6508,IISPH,5,2000,21,0.035,0.0034500477,0.00020756444,Extrapolation,5,1,1.2000006,1
7053,208521,8.3473,1.5647,7308,6508,IISPH,5,2000,21,0.035,0.0034484447,0.00021999661,Extrapolation,5,1,1.2000006,1
7054,208550,8.1941,1.4585,7309,6508,IISPH,5,2000,21,0.035,0.0034476318,0.00022262488,Extrapolation,5,1,1.2000006,1
7055,208578,8.1909,2.2451,7310,6508,IISPH,5,2000,20,0.035,0.003446345,0.00021826534,Extrapolation,5,1,1.2000006,1
7056,208607,8.4833,2.1954,7311,6508,IISPH,5,2000,21,0.035,0.0034483992,0.00021950746,Extrapolation,5,1,1.2000006,1
7057,208635,7.9347,1.6546,7312,6508,IISPH,5,2000,21,0.035,0.0034477897,0.00022074798,Extrapolation,5,1,1.2000006,1
7058,208664,7.4964,1.4713,7313,6508,IISPH,5,2000,21,0.035,0.0034511765,0.0002212465,Extrapolation,5,1,1.2000006,1
7059,208692,8.1288,1.5657,7314,6508,IISPH,5,2000,22,0.035,0.0034510412,0.00022075951,Extrapolation,5,1,1.2000006,1
7060,208720,8.0045,1.4725,7315,6508,IISPH,5,2000,22,0.035,0.0034502733,0.00022050877,Extrapolation,5,1,1.2000006,1
7061,208749,7.8784,1.5934,7316,6508,IISPH,5,2000,21,0.035,0.0034508377,0.00021904276,Extrapolation,5,1,1.2000006,1
7062,208777,8.2177,1.4893,7317,6508,IISPH,5,2000,22,0.035,0.0034512216,0.00021735192,Extrapolation,5,1,1.2000006,1
7063,208806,8.5667,2.1904,7318,6508,IISPH,5,2000,21,0.035,0.0034493252,0.00021285511,Extrapolation,5,1,1.2000006,1
7064,208834,8.497,1.4688,7319,6508,IISPH,5,2000,22,0.035,0.00344928,0.0002098899,Extrapolation,5,1,1.2000006,1
7065,208863,8.2081,1.4978,7320,6508,IISPH,5,2000,21,0.035,0.003449709,0.00020467419,Extrapolation,5,1,1.2000006,1
7066,208891,7.6479,1.4892,7321,6508,IISPH,5,2000,22,0.035,0.003450725,0.00020092499,Extrapolation,5,1,1.2000006,1
7067,208920,7.3652,1.4632,7322,6508,IISPH,5,2000,21,0.035,0.0034488735,0.00019732915,Extrapolation,5,1,1.2000006,1
7068,208948,7.5707,1.4657,7323,6508,IISPH,5,2000,21,0.035,0.0034482642,0.00019567298,Extrapolation,5,1,1.2000006,1
7069,208976,8.569,1.441,7324,6508,IISPH,5,2000,19,0.035,0.0034458707,0.00019319615,Extrapolation,5,1,1.2000006,1
7070,209005,8.4339,2.0345,7325,6508,IISPH,5,2000,22,0.035,0.0034464803,0.00019541,Extrapolation,5,1,1.2000006,1
7071,209033,7.2543,1.4644,7326,6508,IISPH,5,2000,20,0.035,0.0034463902,0.00019831758,Extrapolation,5,1,1.2000006,1
7072,209062,7.2643,1.45,7327,6508,IISPH,5,2000,20,0.035,0.0034465028,0.00020147323,Extrapolation,5,1,1.2000006,1
7073,209090,7.8352,1.4588,7328,6508,IISPH,5,2000,22,0.035,0.0034487832,0.0002028918,Extrapolation,5,1,1.2000006,1
7074,209119,7.1093,1.4657,7329,6508,IISPH,5,2000,20,0.035,0.0034481736,0.00019460023,Extrapolation,5,1,1.2000006,1
7075,209147,8.2244,1.4583,7330,6508,IISPH,5,2000,22,0.035,0.0034503865,0.00019711972,Extrapolation,5,1,1.2000006,1
7076,209176,7.4637,1.4675,7331,6508,IISPH,5,2000,21,0.035,0.0034493252,0.00019425659,Extrapolation,5,1,1.2000006,1
7077,209204,8.4558,1.4439,7332,6508,IISPH,5,2000,22,0.035,0.0034502055,0.00019265407,Extrapolation,5,1,1.2000006,1
7078,209232,7.3824,1.4618,7333,6508,IISPH,5,2000,21,0.035,0.0034508605,0.00019234797,Extrapolation,5,1,1.2000006,1
7079,209261,7.5697,1.4755,7334,6508,IISPH,5,2000,21,0.035,0.0034491443,0.00019273462,Extrapolation,5,1,1.2000006,1
7080,209289,7.592,1.4915,7335,6508,IISPH,5,2000,21,0.035,0.00345226,0.00019441485,Extrapolation,5,1,1.2000006,1
7081,209318,7.4689,1.4733,7336,6508,IISPH,5,2000,21,0.035,0.0034524184,0.00019312343,Extrapolation,5,1,1.2000006,1
7082,209346,8.4887,1.4696,7337,6508,IISPH,5,2000,22,0.035,0.003454563,0.00019585904,Extrapolation,5,1,1.2000006,1
7083,209375,7.7364,1.458,7338,6508,IISPH,5,2000,21,0.035,0.0034522829,0.00019483696,Extrapolation,5,1,1.2000006,1
7084,209403,8.6901,1.4654,7339,6508,IISPH,5,2000,22,0.035,0.003454947,0.00019453782,Extrapolation,5,1,1.2000006,1
7085,209432,8.6297,1.6752,7340,6508,IISPH,5,2000,20,0.035,0.003451786,0.00018890036,Extrapolation,5,1,1.2000006,1
7086,209460,7.2386,1.4685,7341,6508,IISPH,5,2000,20,0.035,0.0034526216,0.00018232297,Extrapolation,5,1,1.2000006,1
7087,209488,7.5124,1.4695,7342,6508,IISPH,5,2000,21,0.035,0.0034514023,0.0001819409,Extrapolation,5,1,1.2000006,1
7088,209517,7.968,1.4723,7343,6508,IISPH,5,2000,22,0.035,0.0034538633,0.00018200537,Extrapolation,5,1,1.2000006,1
7089,209545,7.6537,1.4641,7344,6508,IISPH,5,2000,20,0.035,0.003451854,0.00017650692,Extrapolation,5,1,1.2000006,1
7090,209574,9.0988,1.5605,7345,6508,IISPH,5,2000,21,0.035,0.0034538633,0.00017412938,Extrapolation,5,1,1.2000006,1
7091,209602,8.158,1.4571,7346,6508,IISPH,5,2000,21,0.035,0.0034521474,0.000169957,Extrapolation,5,1,1.2000006,1
7092,209631,8.0917,1.4815,7347,6508,IISPH,5,2000,21,0.035,0.0034501154,0.00016436793,Extrapolation,5,1,1.2000006,1
7093,209659,7.4406,1.4597,7348,6508,IISPH,5,2000,21,0.035,0.0034499576,0.00015624442,Extrapolation,5,1,1.2000006,1
7094,209688,8.9301,1.6189,7349,6508,IISPH,5,2000,21,0.035,0.0034500929,0.0001486252,Extrapolation,5,1,1.2000006,1
7095,209716,7.294,1.4528,7350,6508,IISPH,5,2000,20,0.035,0.0034498444,0.00014252195,Extrapolation,5,1,1.2000006,1
7096,209744,8.1804,2.2996,7351,6508,IISPH,5,2000,20,0.035,0.0034501832,0.00014276481,Extrapolation,5,1,1.2000006,1
7097,209773,8.1053,2.0989,7352,6508,IISPH,5,2000,21,0.035,0.00344998,0.00014688303,Extrapolation,5,1,1.2000006,1
7098,209801,7.6397,1.6429,7353,6508,IISPH,5,2000,20,0.035,0.0034508153,0.00014691138,Extrapolation,5,1,1.2000006,1
7099,209830,8.6028,1.5844,7354,6508,IISPH,5,2000,22,0.035,0.0034496863,0.00014799023,Extrapolation,5,1,1.2000006,1
7100,209858,11.518,3.6764,7355,6508,IISPH,5,2000,21,0.035,0.0034471801,0.00014676139,Extrapolation,5,1,1.2000006,1
7101,209887,8.2824,1.739,7356,6508,IISPH,5,2000,21,0.035,0.0034519893,0.00014546246,Extrapolation,5,1,1.2000006,1
7102,209915,7.5785,1.4856,7357,6508,IISPH,5,2000,21,0.035,0.0034476093,0.0001451783,Extrapolation,5,1,1.2000006,1
7103,209944,8.098,1.4468,7358,6508,IISPH,5,2000,22,0.035,0.003450138,0.00014515291,Extrapolation,5,1,1.2000006,1
7104,209972,8.6211,2.246,7359,6508,IISPH,5,2000,22,0.035,0.0034523732,0.00014423754,Extrapolation,5,1,1.2000006,1
7105,210000,7.959,1.4528,7360,6508,IISPH,5,2000,21,0.035,0.0034500477,0.00014238138,Extrapolation,5,1,1.2000006,1
7106,210029,8.4201,1.4636,7361,6508,IISPH,5,2000,21,0.035,0.003449709,0.00013860142,Extrapolation,5,1,1.2000006,1
7107,210057,7.2345,1.443,7362,6508,IISPH,5,2000,20,0.035,0.0034482188,0.00014106593,Extrapolation,5,1,1.2000006,1
7108,210086,7.3407,1.4582,7363,6508,IISPH,5,2000,20,0.035,0.003446819,0.00014152082,Extrapolation,5,1,1.2000006,1
7109,210114,7.4669,1.4614,7364,6508,IISPH,5,2000,21,0.035,0.003450567,0.00014211574,Extrapolation,5,1,1.2000006,1
7110,210143,7.6996,1.4846,7365,6508,IISPH,5,2000,21,0.035,0.0034476542,0.00013965358,Extrapolation,5,1,1.2000006,1
7111,210171,8.7204,2.2483,7366,6508,IISPH,5,2000,20,0.035,0.0034469997,0.00013575733,Extrapolation,5,1,1.2000006,1
7112,210200,8.4913,2.1811,7367,6508,IISPH,5,2000,21,0.035,0.0034495508,0.00013161135,Extrapolation,5,1,1.2000006,1
7113,210228,8.0466,1.4858,7368,6508,IISPH,5,2000,21,0.035,0.0034491443,0.00012834134,Extrapolation,5,1,1.2000006,1
7114,210256,7.4293,1.5309,7369,6508,IISPH,5,2000,20,0.035,0.0034464127,0.00012666138,Extrapolation,5,1,1.2000006,1
7115,210285,7.4124,1.4666,7370,6508,IISPH,5,2000,20,0.035,0.0034475867,0.00012381881,Extrapolation,5,1,1.2000006,1
7116,210313,7.8204,1.4678,7371,6508,IISPH,5,2000,22,0.035,0.0034480158,0.00012102111,Extrapolation,5,1,1.2000006,1
7117,210342,7.6672,1.534,7372,6508,IISPH,5,2000,21,0.035,0.0034484898,0.00012058363,Extrapolation,5,1,1.2000006,1
7118,210370,8.3811,2.1211,7373,6508,IISPH,5,2000,20,0.035,0.0034477224,0.0001223199,Extrapolation,5,1,1.2000006,1
7119,210399,9.0211,2.2474,7374,6508,IISPH,5,2000,22,0.035,0.0034483543,0.00012099348,Extrapolation,5,1,1.2000006,1
7120,210427,7.878,1.4525,7375,6508,IISPH,5,2000,21,0.035,0.0034487608,0.00012472327,Extrapolation,5,1,1.2000006,1
7121,210456,8.069,1.4567,7376,6508,IISPH,5,2000,21,0.035,0.0034487154,0.00012634175,Extrapolation,5,1,1.2000006,1
7122,210484,7.9462,1.4515,7377,6508,IISPH,5,2000,20,0.035,0.003447677,0.00012767728,Extrapolation,5,1,1.2000006,1
7123,210512,7.6073,1.578,7378,6508,IISPH,5,2000,21,0.035,0.003448535,0.00012702929,Extrapolation,5,1,1.2000006,1
7124,210541,7.4253,1.4651,7379,6508,IISPH,5,2000,21,0.035,0.003445803,0.0001290582,Extrapolation,5,1,1.2000006,1
7125,210569,8.3475,2.2,7380,6508,IISPH,5,2000,21,0.035,0.0034485124,0.00012947404,Extrapolation,5,1,1.2000006,1
7126,210598,8.1071,2.1997,7381,6508,IISPH,5,2000,19,0.035,0.003446435,0.00013283284,Extrapolation,5,1,1.2000006,1
7127,210626,8.3731,1.48,7382,6508,IISPH,5,2000,22,0.035,0.0034483543,0.00013069084,Extrapolation,5,1,1.2000006,1
7128,210655,8.6155,1.4725,7383,6508,IISPH,5,2000,23,0.035,0.0034485802,0.00012963357,Extrapolation,5,1,1.2000006,1
7129,210683,7.8306,1.5464,7384,6508,IISPH,5,2000,21,0.035,0.0034449678,0.00013284756,Extrapolation,5,1,1.2000006,1
7130,210712,8.4869,1.5784,7385,6508,IISPH,5,2000,21,0.035,0.0034482866,0.00013122124,Extrapolation,5,1,1.2000006,1
7131,210740,7.6555,1.4934,7386,6508,IISPH,5,2000,21,0.035,0.0034467513,0.00013178325,Extrapolation,5,1,1.2000006,1
7132,210768,8.4795,1.4615,7387,6508,IISPH,5,2000,21,0.035,0.003446977,0.00013022806,Extrapolation,5,1,1.2000006,1
7133,210797,8.5443,2.1967,7388,6508,IISPH,5,2000,22,0.035,0.003448851,0.0001277747,Extrapolation,5,1,1.2000006,1
7134,210825,7.249,1.4695,7389,6508,IISPH,5,2000,20,0.035,0.0034465708,0.00012777207,Extrapolation,5,1,1.2000006,1
7135,210854,7.5172,1.4679,7390,6508,IISPH,5,2000,20,0.035,0.003445758,0.0001259595,Extrapolation,5,1,1.2000006,1
7136,210882,8.0386,1.5602,7391,6508,IISPH,5,2000,22,0.035,0.003451944,0.00012148351,Extrapolation,5,1,1.2000006,1
7137,210911,8.4251,1.5054,7392,6508,IISPH,5,2000,22,0.035,0.003449009,0.00012042582,Extrapolation,5,1,1.2000006,1
7138,210939,8.216,1.4612,7393,6508,IISPH,5,2000,21,0.035,0.0034497315,0.00011928428,Extrapolation,5,1,1.2000006,1
7139,210968,9.0047,1.4672,7394,6508,IISPH,5,2000,22,0.035,0.003450883,0.00011611407,Extrapolation,5,1,1.2000006,1
7140,210996,8.1918,2.19,7395,6508,IISPH,5,2000,21,0.035,0.0034497315,0.000115297626,Extrapolation,5,1,1.2000006,1
7141,211024,7.2663,1.4895,7396,6508,IISPH,5,2000,20,0.035,0.0034476996,0.0001142267,Extrapolation,5,1,1.2000006,1
7142,211053,8.5564,1.4562,7397,6508,IISPH,5,2000,22,0.035,0.0034505443,0.00011026978,Extrapolation,5,1,1.2000006,1
7143,211081,7.6905,1.4908,7398,6508,IISPH,5,2000,21,0.035,0.003447293,0.000109686436,Extrapolation,5,1,1.2000006,1
7144,211110,7.5562,1.4826,7399,6508,IISPH,5,2000,21,0.035,0.0034474286,0.000107691456,Extrapolation,5,1,1.2000006,1
7145,211138,8.1523,1.4596,7400,6508,IISPH,5,2000,22,0.035,0.0034493026,0.000104885,Extrapolation,5,1,1.2000006,1
7146,211167,7.8823,1.5021,7401,6508,IISPH,5,2000,22,0.035,0.0034501832,0.0001019717,Extrapolation,5,1,1.2000006,1
7147,211195,8.7931,2.1434,7402,6508,IISPH,5,2000,21,0.035,0.0034478575,9.9896024E-05,Extrapolation,5,1,1.2000006,1
7148,211224,8.9595,2.2333,7403,6508,IISPH,5,2000,22,0.035,0.003449393,9.716342E-05,Extrapolation,5,1,1.2000006,1
7149,211252,9.0494,1.4549,7404,6508,IISPH,5,2000,21,0.035,0.003448467,0.000100827936,Extrapolation,5,1,1.2000006,1
7150,211280,7.4092,1.4632,7405,6508,IISPH,5,2000,21,0.035,0.0034501832,0.000103905484,Extrapolation,5,1,1.2000006,1
7151,211309,7.6165,1.4779,7406,6508,IISPH,5,2000,21,0.035,0.0034496638,0.00010950415,Extrapolation,5,1,1.2000006,1
7152,211337,8.6756,1.6381,7407,6508,IISPH,5,2000,22,0.035,0.0034503636,0.000114240305,Extrapolation,5,1,1.2000006,1
7153,211366,8.1641,1.6161,7408,6508,IISPH,5,2000,22,0.035,0.0034500249,0.00012066692,Extrapolation,5,1,1.2000006,1
7154,211394,7.343,1.4712,7409,6508,IISPH,5,2000,19,0.035,0.0034478125,0.00012959371,Extrapolation,5,1,1.2000006,1
7155,211423,8.17,2.1553,7410,6508,IISPH,5,2000,21,0.035,0.0034484898,0.0001344758,Extrapolation,5,1,1.2000006,1
7156,211451,7.9952,1.5709,7411,6508,IISPH,5,2000,21,0.035,0.0034483992,0.0001448373,Extrapolation,5,1,1.2000006,1
7157,211480,7.8657,1.6046,7412,6508,IISPH,5,2000,21,0.035,0.0034502281,0.000162085,Extrapolation,5,1,1.2000006,1
7158,211508,8.0674,1.565,7413,6508,IISPH,5,2000,22,0.035,0.0034524184,0.00018178772,Extrapolation,5,1,1.2000006,1
7159,211536,8.4518,2.0909,7414,6508,IISPH,5,2000,22,0.035,0.0034516056,0.00020273043,Extrapolation,5,1,1.2000006,1
7160,211565,7.9591,1.4828,7415,6508,IISPH,5,2000,23,0.035,0.0034512442,0.00022539396,Extrapolation,5,1,1.2000006,1
7161,211593,8.441,1.5866,7416,6508,IISPH,5,2000,19,0.035,0.003446187,0.0002515827,Extrapolation,5,1,1.2000006,1
7162,211622,8.5643,1.7232,7417,6508,IISPH,5,2000,21,0.035,0.0034512668,0.0002819405,Extrapolation,5,1,1.2000006,1
7163,211650,7.7745,1.4687,7418,6508,IISPH,5,2000,20,0.035,0.0034500477,0.00031178765,Extrapolation,5,1,1.2000006,1
7164,211679,8.2557,1.7123,7419,6508,IISPH,5,2000,19,0.035,0.0034500249,0.00034747078,Extrapolation,5,1,1.2000006,1
7165,211707,8.5738,2.3089,7420,6508,IISPH,5,2000,20,0.035,0.003449709,0.00038188646,Extrapolation,5,1,1.2000006,1
7166,211736,7.393,1.4904,7421,6508,IISPH,5,2000,21,0.035,0.0034503636,0.00041946088,Extrapolation,5,1,1.2000006,1
7167,211764,8.6519,1.4983,7422,6508,IISPH,5,2000,21,0.035,0.003449393,0.00045421568,Extrapolation,5,1,1.2000006,1
7168,211792,8.0464,1.5165,7423,6508,IISPH,5,2000,20,0.035,0.003448332,0.0005020012,Extrapolation,5,1,1.2000006,1
7169,211821,7.7398,1.4862,7424,6508,IISPH,5,2000,20,0.035,0.0034509283,0.00054531725,Extrapolation,5,1,1.2000006,1
7170,211849,9.2415,1.4755,7425,6508,IISPH,5,2000,21,0.035,0.0034501604,0.00058411853,Extrapolation,5,1,1.2000006,1
7171,211878,8.8966,1.4427,7426,6508,IISPH,5,2000,21,0.035,0.0034486027,0.0006253606,Extrapolation,5,1,1.2000006,1
7172,211906,8.2753,1.4609,7427,6508,IISPH,5,2000,21,0.035,0.0034503187,0.00066364364,Extrapolation,5,1,1.2000006,1
7173,211935,8.3811,1.4316,7428,6508,IISPH,5,2000,20,0.035,0.0034462546,0.00070596015,Extrapolation,5,1,1.2000006,1
7174,211963,8.772,2.1438,7429,6508,IISPH,5,2000,21,0.035,0.0034513571,0.00073435495,Extrapolation,5,1,1.2000006,1
7175,211992,8.7818,2.1641,7430,6508,IISPH,5,2000,21,0.035,0.0034507476,0.0007649754,Extrapolation,5,1,1.2000006,1
7176,212020,7.9492,1.4806,7431,6508,IISPH,5,2000,20,0.035,0.0034455773,0.0007907951,Extrapolation,5,1,1.2000006,1
7177,212048,9.461,2.3086,7432,6508,IISPH,5,2000,20,0.035,0.0034451485,0.00080768444,Extrapolation,5,1,1.2000006,1
7178,212077,8.4943,2.1312,7433,6508,IISPH,5,2000,20,0.035,0.0034449226,0.0008200706,Extrapolation,5,1,1.2000006,1
7179,212105,8.2013,1.4753,7434,6508,IISPH,5,2000,20,0.035,0.0034478803,0.0008258974,Extrapolation,5,1,1.2000006,1
7180,212134,7.7825,1.4709,7435,6508,IISPH,5,2000,20,0.035,0.0034464803,0.00083293085,Extrapolation,5,1,1.2000006,1
