sample,relativeDensityError,localPressure,CFL
1221,-0.44264862,0,0.0142
1222,-0.44797298,0,0.0139
1223,-0.45304435,0,0.0138
1224,-0.45787242,0,0.0136
1225,-0.46247032,0,0.0134
1226,-0.46685058,0,0.0132
1227,-0.4710212,0,0.013
1228,-0.47499055,0,0.0129
1229,-0.47876942,0,0.0127
1230,-0.48236844,0,0.0126
1231,-0.48579437,0,0.0124
1232,-0.4890539,0,0.0123
1233,-0.4921564,0,0.0121
1234,-0.49510774,0,0.012
1235,-0.49791646,0,0.0118
1236,-0.5005881,0,0.0117
1237,-0.5031279,0,0.0116
1238,-0.50554335,0,0.0115
1239,-0.5078372,0,0.0113
1240,-0.51001626,0,0.0112
1241,-0.5120873,0,0.0111
1242,-0.5140525,0,0.011
1243,-0.5159181,0,0.0109
1244,-0.5176881,0,0.0108
1245,-0.51936626,0,0.0107
1246,-0.52095824,0,0.0106
1247,-0.5224658,0,0.0105
1248,-0.52389413,0,0.0104
1249,-0.5252464,0,0.0103
1250,-0.526526,0,0.0102
1251,-0.52773714,0,0.0101
1252,-0.5288816,0,0.01
1253,-0.5299636,0,0.0099
1254,-0.53098464,0,0.0098
1255,-0.5319485,0,0.0097
1256,-0.5328579,0,0.0096
1257,-0.5337152,0,0.0095
1258,-0.534523,0,0.0094
1259,-0.53528434,0,0.0094
1260,-0.5360008,0,0.0093
1261,-0.53667516,0,0.0092
1262,-0.53730875,0,0.0091
1263,-0.5379045,0,0.009
1264,-0.5384636,0,0.009
1265,-0.5389884,0,0.0089
1266,-0.5394811,0,0.0088
1267,-0.5399433,0,0.0087
1268,-0.54037654,0,0.0086
1269,-0.5407826,0,0.0086
1270,-0.5411628,0,0.0085
1271,-0.5415183,0,0.0084
1272,-0.5418504,0,0.0083
1273,-0.5421607,0,0.0083
1274,-0.54244995,0,0.0082
1275,-0.5427192,0,0.0081
1276,-0.5429699,0,0.008
1277,-0.5432026,0,0.008
1278,-0.5434185,0,0.0079
1279,-0.5436188,0,0.0078
1280,-0.54380405,0,0.0078
1281,-0.54397535,0,0.0077
1282,-0.5441337,0,0.0076
1283,-0.54427963,0,0.0075
1284,-0.5444141,0,0.0075
1285,-0.5445377,0,0.0074
1286,-0.5446513,0,0.0073
1287,-0.54475576,0,0.0073
1288,-0.5448513,0,0.0072
1289,-0.544939,0,0.0071
1290,-0.54501927,0,0.0071
1291,-0.54509264,0,0.007
1292,-0.5451596,0,0.0069
1293,-0.54522055,0,0.0068
1294,-0.54527587,0,0.0068
1295,-0.5453258,0,0.0067
1296,-0.5453709,0,0.0066
1297,-0.54541135,0,0.0066
1298,-0.54544747,0,0.0065
1299,-0.54547966,0,0.0064
1300,-0.54550827,0,0.0064
1301,-0.54553336,0,0.0063
1302,-0.5455554,0,0.0062
1303,-0.54557467,0,0.0062
1304,-0.5455913,0,0.0061
1305,-0.5456055,0,0.006
1306,-0.54561764,0,0.006
1307,-0.5456278,0,0.0059
1308,-0.5456362,0,0.0058
1309,-0.5456431,0,0.0057
1310,-0.54564863,0,0.0057
1311,-0.54565305,0,0.0056
1312,-0.5456564,0,0.0055
1313,-0.5456589,0,0.0055
1314,-0.5456607,0,0.0054
1315,-0.54566187,0,0.0053
1316,-0.5456626,0,0.0053
1317,-0.54566294,0,0.0052
1318,-0.5456631,0,0.0051
1319,-0.5456632,0,0.0051
1320,0,0,0.005
1321,0,0,0.0049
1322,0,0,0.0049
1323,0,0,0.0048
1324,0,0,0.0047
1325,0,0,0.0047
1326,0,0,0.0046
1327,0,0,0.0045
1328,0,0,0.0045
1329,0,0,0.0044
1330,0,0,0.0043
1331,0,0,0.0043
1332,0,0,0.0042
1333,0,0,0.0041
1334,0,0,0.0041
1335,0,0,0.004
1336,0,0,0.0039
1337,0,0,0.0039
1338,0,0,0.0038
1339,0,0,0.0037
1340,0,0,0.0037
1341,0,0,0.0036
1342,0,0,0.0035
1343,0,0,0.0034
1344,0,0,0.0034
1345,0,0,0.0033
1346,0,0,0.0032
1347,0,0,0.0032
1348,0,0,0.0031
1349,0,0,0.003
1350,0,0,0.003
1351,0,0,0.0029
1352,0,0,0.0028
1353,0,0,0.0028
1354,0,0,0.0027
1355,0,0,0.0026
1356,0,0,0.0026
1357,0,0,0.0025
1358,0,0,0.0024
1359,0,0,0.0024
1360,0,0,0.0023
1361,0,0,0.0022
1362,0,0,0.0022
1363,0,0,0.0021
1364,0,0,0.0021
1365,0,0,0.002
1366,0,0,0.0019
1367,0,0,0.0019
1368,0,0,0.0018
1369,0,0,0.0017
1370,0,0,0.0017
1371,0,0,0.0016
1372,0,0,0.0015
1373,0,0,0.0015
1374,0,0,0.0014
1375,0,0,0.0013
1376,0,0,0.0013
1377,0,0,0.0012
1378,0,0,0.0012
1379,0,0,0.0011
1380,0,0,0.001
1381,0,0,0.001
1382,0,0,0.0009
1383,0,0,0.0009
1384,0,0,0.0008
1385,0,0,0.0008
1386,0,0,0.0007
1387,0,0,0.0007
1388,0,0,0.0007
1389,0,0,0.0006
1390,0,0,0.0006
1391,0,0,0.0006
1392,0,0,0.0006
1393,0,0,0.0006
1394,0,0,0.0006
1395,0,0,0.0006
1396,0,0,0.0006
1397,0,0,0.0006
1398,0,0,0.0007
1399,0,0,0.0007
1400,0,0,0.0007
1401,0,0,0.0008
1402,0,0,0.0008
1403,0,0,0.0009
1404,0,0,0.0009
1405,0,0,0.001
1406,0,0,0.0011
1407,0,0,0.0011
1408,0,0,0.0012
1409,0,0,0.0012
1410,0,0,0.0013
1411,0,0,0.0014
1412,0,0,0.0014
1413,0,0,0.0015
1414,0,0,0.0015
1415,0,0,0.0016
1416,0,0,0.0017
1417,0,0,0.0017
1418,0,0,0.0018
1419,0,0,0.0019
1420,0,0,0.0019
1421,0,0,0.002
1422,0,0,0.0021
1423,0,0,0.0021
1424,0,0,0.0022
1425,0,0,0.0023
1426,0,0,0.0023
1427,0,0,0.0024
1428,0,0,0.0025
1429,0,0,0.0025
1430,0,0,0.0026
1431,0,0,0.0027
1432,0,0,0.0027
1433,0,0,0.0028
1434,0,0,0.0029
1435,0,0,0.0029
1436,0,0,0.003
1437,0,0,0.0031
1438,0,0,0.0031
1439,0,0,0.0032
1440,0,0,0.0033
1441,0,0,0.0033
1442,0,0,0.0034
1443,0,0,0.0035
1444,0,0,0.0035
1445,0,0,0.0036
1446,0,0,0.0037
1447,0,0,0.0037
1448,0,0,0.0038
1449,0,0,0.0039
1450,0,0,0.0039
1451,0,0,0.004
1452,0,0,0.0041
1453,0,0,0.0041
1454,0,0,0.0042
1455,0,0,0.0043
1456,0,0,0.0043
1457,0,0,0.0044
1458,0,0,0.0045
1459,0,0,0.0045
1460,0,0,0.0046
1461,0,0,0.0047
1462,0,0,0.0047
1463,0,0,0.0048
1464,0,0,0.0049
1465,0,0,0.0049
1466,0,0,0.005
1467,0,0,0.0051
1468,0,0,0.0052
1469,0,0,0.0052
1470,-0.5456632,0,0.0053
1471,-0.54566306,0,0.0054
1472,-0.5456629,0,0.0054
1473,-0.54566234,0,0.0055
1474,-0.54566145,0,0.0056
1475,-0.5456601,0,0.0056
1476,-0.54565805,0,0.0057
1477,-0.54565525,0,0.0058
1478,-0.5456516,0,0.0058
1479,-0.54564685,0,0.0059
1480,-0.5456409,0,0.006
1481,-0.54563344,0,0.006
1482,-0.5456245,0,0.0061
1483,-0.54561377,0,0.0062
1484,-0.5456011,0,0.0062
1485,-0.5455862,0,0.0063
1486,-0.54556894,0,0.0064
1487,-0.545549,0,0.0064
1488,-0.54552615,0,0.0065
1489,-0.5455002,0,0.0066
1490,-0.5454709,0,0.0066
1491,-0.5454379,0,0.0067
1492,-0.5454007,0,0.0068
1493,-0.5453589,0,0.0068
1494,-0.54531205,0,0.0069
1495,-0.5452595,0,0.007
1496,-0.54520077,0,0.007
1497,-0.54513514,0,0.0071
1498,-0.5450621,0,0.0072
1499,-0.54498106,0,0.0072
1500,-0.5448912,0,0.0073
1501,-0.54479206,0,0.0074
1502,-0.54468286,0,0.0074
1503,-0.54456294,0,0.0075
1504,-0.5444314,0,0.0076
1505,-0.5442875,0,0.0076
1506,-0.54413044,0,0.0077
1507,-0.54395926,0,0.0078
1508,-0.54377323,0,0.0078
1509,-0.54357135,0,0.0079
1510,-0.54335296,0,0.008
1511,-0.5431169,0,0.008
1512,-0.54286224,0,0.0081
1513,-0.5425882,0,0.0081
1514,-0.5422934,0,0.0082
1515,-0.54197675,0,0.0083
1516,-0.5416377,0,0.0083
1517,-0.5412746,0,0.0084
1518,-0.54088676,0,0.0084
1519,-0.54047257,0,0.0085
1520,-0.54003125,0,0.0086
1521,-0.5395618,0,0.0086
1522,-0.5390628,0,0.0087
1523,-0.53853244,0,0.0087
1524,-0.53797,0,0.0088
1525,-0.53737426,0,0.0088
1526,-0.5367438,0,0.0089
1527,-0.5360773,0,0.009
1528,-0.5353743,0,0.009
1529,-0.5346325,0,0.0091
1530,-0.5338505,0,0.0091
1531,-0.53302777,0,0.0092
1532,-0.53216195,0,0.0092
1533,-0.5312526,0,0.0093
1534,-0.530297,0,0.0093
1535,-0.52929443,0,0.0093
1536,-0.52824336,0,0.0094
1537,-0.52714205,0,0.0094
1538,-0.5259889,0,0.0095
1539,-0.52478194,0,0.0095
1540,-0.523521,0,0.0096
1541,-0.522203,0,0.0096
1542,-0.5208277,0,0.0096
1543,-0.51939344,0,0.0097
1544,-0.51789683,0,0.0097
1545,-0.5163379,0,0.0097
1546,-0.5147167,0,0.0098
1547,-0.5130299,0,0.0098
1548,-0.5112757,0,0.0098
1549,-0.50945467,0,0.0098
1550,-0.50756514,0,0.0099
1551,-0.50560576,0,0.0099
1552,-0.5035749,0,0.0099
1553,-0.5014711,0,0.0099
1554,-0.49929288,0,0.0099
1555,-0.4970413,0,0.01
1556,-0.4947151,0,0.01
1557,-0.4923131,0,0.01
1558,-0.48983398,0,0.01
1559,-0.48727655,0,0.01
1560,-0.48464262,0,0.01
1561,-0.4819281,0,0.01
1562,-0.47913516,0,0.01
1563,-0.47626275,0,0.01
1564,-0.4733133,0,0.01
1565,-0.47028297,0,0.01
1566,-0.46717432,0,0.01
1567,-0.46398687,0,0.0099
1568,-0.46072003,0,0.0099
1569,-0.45737353,0,0.0099
1570,-0.4539507,0,0.0099
1571,-0.45045134,0,0.0099
1572,-0.4468714,0,0.0099
1573,-0.4432189,0,0.0098
1574,-0.43948966,0,0.0098
1575,-0.43568823,0,0.0098
1576,-0.4318104,0,0.0097
1577,-0.42786086,0,0.0097
1578,-0.4238398,0,0.0097
1579,-0.41975272,0,0.0096
1580,-0.4155952,0,0.0096
1581,-0.4113726,0,0.0095
1582,-0.4070856,0,0.0095
1583,-0.4027351,0,0.0094
1584,-0.39832184,0,0.0094
1585,-0.39385194,0,0.0093
1586,-0.3893211,0,0.0093
1587,-0.38473585,0,0.0092
1588,-0.38009745,0,0.0092
1589,-0.375407,0,0.0091
1590,-0.37067175,0,0.0091
1591,-0.36588702,0,0.009
1592,-0.36105976,0,0.0089
1593,-0.35618508,0,0.0089
1594,-0.35127106,0,0.0088
1595,-0.34632045,0,0.0087
1596,-0.34133616,0,0.0087
1597,-0.33632705,0,0.0086
1598,-0.33128956,0,0.0085
1599,-0.32622623,0,0.0085
1600,-0.32114634,0,0.0084
1601,-0.31604546,0,0.0083
1602,-0.310933,0,0.0082
1603,-0.30581075,0,0.0082
1604,-0.30067423,0,0.0081
1605,-0.2955323,0,0.008
1606,-0.29038736,0,0.0079
1607,-0.28524145,0,0.0079
1608,-0.28009668,0,0.0078
1609,-0.27494776,0,0.0077
1610,-0.26980388,0,0.0076
1611,-0.26466712,0,0.0076
1612,-0.25953928,0,0.0075
1613,-0.25442243,0,0.0074
1614,-0.24931847,0,0.0073
1615,-0.24422897,0,0.0073
1616,-0.23914818,0,0.0072
1617,-0.23408546,0,0.0071
1618,-0.22904286,0,0.007
1619,-0.22401442,0,0.007
1620,-0.21901006,0,0.0069
1621,-0.21403217,0,0.0068
1622,-0.20907421,0,0.0068
1623,-0.20414615,0,0.0067
1624,-0.19924168,0,0.0066
1625,-0.19436234,0,0.0065
1626,-0.18951802,0,0.0065
1627,-0.18470207,0,0.0064
1628,-0.17991573,0,0.0063
1629,-0.17516062,0,0.0063
1630,-0.17043778,0,0.0062
1631,-0.16574879,0,0.0061
1632,-0.16108611,0,0.0061
1633,-0.1564597,0,0.006
1634,-0.15187044,0,0.006
1635,-0.14731088,0,0.0059
1636,-0.14278223,0,0.0058
1637,-0.1382935,0,0.0058
1638,-0.13383746,0,0.0057
1639,-0.1294148,0,0.0057
1640,-0.1250266,0,0.0056
1641,-0.12067337,0,0.0056
1642,-0.11635571,0,0.0055
1643,-0.11206626,0,0.0055
1644,-0.107813574,0,0.0054
1645,-0.10359903,0,0.0054
1646,-0.09941409,0,0.0053
1647,-0.09525954,0,0.0053
1648,-0.091144636,0,0.0052
1649,-0.08706132,0,0.0052
1650,-0.0830095,0,0.0051
1651,-0.07899046,0,0.0051
1652,-0.0750042,0,0.0051
1653,-0.07104218,0,0.005
1654,-0.06711403,0,0.005
1655,-0.06322006,0,0.0049
1656,-0.05935172,0,0.0049
1657,-0.055509407,0,0.0049
1658,-0.05170216,0,0.0048
1659,-0.047921833,0,0.0048
1660,-0.044168532,0,0.0048
1661,-0.040442348,0,0.0047
1662,-0.036743976,0,0.0047
1663,-0.033073325,0,0.0047
1664,-0.029431084,0,0.0046
1665,-0.025808213,0,0.0046
1666,-0.022214154,0,0.0046
1667,-0.018648604,0,0.0045
1668,-0.015103717,0,0.0045
1669,-0.011579295,0,0.0045
1670,-0.008084376,0,0.0045
1671,-0.0046103196,0,0.0044
1672,-0.0011577208,0,0.0044
1673,0.0022737184,4.5473576,0.0039
1674,0.0053028264,10.605574,0.0028
1675,0.0074372687,14.874458,0.0013
1676,0.008350709,16.70146,0.0008
1677,0.007922848,15.845776,0.0022
1678,0.006257395,12.51483,0.0034
1679,0.0036376712,7.275343,0.004
1680,0.0005201498,1.0402203,0.004
1681,-0.0025749207,0,0.0038
1682,-0.0055515766,0,0.0037
1683,-0.008409619,0,0.0035
1684,-0.011157194,0,0.0034
1685,-0.013793806,0,0.0032
1686,-0.016327996,0,0.0031
1687,-0.018750528,0,0.003
1688,-0.021069843,0,0.0028
1689,-0.023285547,0,0.0027
1690,-0.025406478,0,0.0026
1691,-0.0274235,0,0.0025
1692,-0.029345352,0,0.0023
1693,-0.031171639,0,0.0022
1694,-0.03290236,0,0.0021
1695,-0.034546055,0,0.002
1696,-0.03610273,0,0.0019
1697,-0.037572384,0,0.0018
1698,-0.038954712,0,0.0017
1699,-0.040249724,0,0.0016
1700,-0.041466154,0,0.0015
1701,-0.04260391,0,0.0014
1702,-0.043663282,0,0.0013
1703,-0.04464358,0,0.0012
1704,-0.04555414,0,0.0011
1705,-0.046385624,0,0.001
1706,-0.04714727,0,0.0009
1707,-0.047838885,0,0.0008
1708,-0.04846066,0,0.0007
1709,-0.049012102,0,0.0006
1710,-0.049502153,0,0.0006
1711,-0.049922165,0,0.0005
1712,-0.050280888,0,0.0004
1713,-0.050578114,0,0.0003
1714,-0.050814446,0,0.0003
1715,-0.050989088,0,0.0002
1716,-0.05111098,0,0.0001
1717,-0.051171776,0,0.0001
1718,-0.051179923,0,0.0001
1719,-0.051135518,0,0.0002
1720,-0.05103826,0,0.0002
1721,-0.050888557,0,0.0003
1722,-0.0506861,0,0.0003
1723,-0.05043119,0,0.0004
1724,-0.05013267,0,0.0004
1725,-0.0497813,0,0.0005
1726,-0.049386222,0,0.0006
1727,-0.04894733,0,0.0006
1728,-0.048464533,0,0.0007
1729,-0.04793783,0,0.0007
1730,-0.047367413,0,0.0008
1731,-0.046753287,0,0.0008
1732,-0.046103794,0,0.0009
1733,-0.04541079,0,0.0009
1734,-0.04468272,0,0.001
1735,-0.04391084,0,0.001
1736,-0.043103993,0,0.0011
1737,-0.042261977,0,0.0011
1738,-0.04138509,0,0.0012
1739,-0.04047324,0,0.0012
1740,-0.03952662,0,0.0012
1741,-0.03854493,0,0.0013
1742,-0.037528176,0,0.0013
1743,-0.036485292,0,0.0014
1744,-0.03540784,0,0.0014
1745,-0.03429512,0,0.0014
1746,-0.033156574,0,0.0015
1747,-0.031991698,0,0.0015
1748,-0.030792255,0,0.0016
1749,-0.029566685,0,0.0016
1750,-0.028315185,0,0.0016
1751,-0.027037758,0,0.0017
1752,-0.025734702,0,0.0017
1753,-0.02440512,0,0.0017
1754,-0.02304991,0,0.0018
1755,-0.02166897,0,0.0018
1756,-0.0202624,0,0.0018
1757,-0.018829802,0,0.0018
1758,-0.017380316,0,0.0019
1759,-0.015905002,0,0.0019
1760,-0.014404455,0,0.0019
1761,-0.012886921,0,0.002
1762,-0.011343558,0,0.002
1763,-0.009783705,0,0.002
1764,-0.00819842,0,0.002
1765,-0.0065964456,0,0.0021
1766,-0.004977882,0,0.0021
1767,-0.003334085,0,0.0021
1768,-0.0016736983,0,0.0021
1769,3.0795732E-06,0.006198883,0.0022
1770,0.0016961495,3.3922195,0.0018
1771,0.0031195083,6.2389374,0.0012
1772,0.0040480494,8.09598,0.0004
1773,0.004334748,8.669376,0.0005
1774,0.0039456286,7.891178,0.0013
1775,0.002958079,5.9161186,0.0018
1776,0.0015537937,3.1075478,0.002
1777,-3.3875305E-05,0,0.0019
1778,-0.001535515,0,0.0018
1779,-0.0029511251,0,0.0017
1780,-0.0042890506,0,0.0016
1781,-0.005540748,0,0.0015
1782,-0.006714761,0,0.0014
1783,-0.007810791,0,0.0013
1784,-0.008828838,0,0.0012
1785,-0.009777744,0,0.0011
1786,-0.010648568,0,0.001
1787,-0.011449655,0,0.0009
1788,-0.0121815,0,0.0008
1789,-0.012843608,0,0.0008
1790,-0.013436277,0,0.0007
1791,-0.013967951,0,0.0006
1792,-0.014429787,0,0.0005
1793,-0.014831026,0,0.0004
1794,-0.015170971,0,0.0004
1795,-0.015449921,0,0.0003
1796,-0.015668172,0,0.0002
1797,-0.015824933,0,0.0001
1798,-0.015929539,0,0.0001
1799,-0.01598199,0,0
1800,-0.01597315,0,0.0001
1801,-0.015912056,0,0.0001
1802,-0.015798608,0,0.0002
1803,-0.015632907,0,0.0003
1804,-0.015423397,0,0.0003
1805,-0.015161832,0,0.0004
1806,-0.014847814,0,0.0005
1807,-0.0144900875,0,0.0005
1808,-0.014089047,0,0.0006
1809,-0.013644198,0,0.0006
1810,-0.013147294,0,0.0007
1811,-0.012615422,0,0.0007
1812,-0.012040337,0,0.0008
1813,-0.011421541,0,0.0008
1814,-0.010759433,0,0.0009
1815,-0.0100623565,0,0.0009
1816,-0.009322265,0,0.001
1817,-0.008547107,0,0.001
1818,-0.007737378,0,0.0011
1819,-0.006884535,0,0.0011
1820,-0.0059972205,0,0.0012
1821,-0.0050751367,0,0.0012
1822,-0.004118482,0,0.0013
1823,-0.0031271575,0,0.0013
1824,-0.002110501,0,0.0013
1825,-0.0010591745,0,0.0014
1826,2.6126701E-05,0.05221367,0.0014
1827,0.0011375546,2.27499,0.0012
1828,0.0020832815,4.166603,0.0008
1829,0.002716879,5.433798,0.0003
1830,0.0029337404,5.867481,0.0003
1831,0.002708733,5.417347,0.0008
1832,0.0020844736,4.1689873,0.0012
1833,0.0011820594,2.3641586,0.0013
1834,0.00014940897,0.29873848,0.0013
1835,-0.00083148474,0,0.0012
1836,-0.0017434357,0,0.0011
1837,-0.0025773048,0,0.001
1838,-0.003342231,0,0.0009
1839,-0.00403742,0,0.0008
1840,-0.0046635666,0,0.0007
1841,-0.005228718,0,0.0006
1842,-0.00572443,0,0.0006
1843,-0.0061595435,0,0.0005
1844,-0.0065336623,0,0.0004
1845,-0.0068468847,0,0.0003
1846,-0.007099509,0,0.0002
1847,-0.0072908397,0,0.0002
1848,-0.0074214735,0,0.0001
1849,-0.007500052,0,0
1850,-0.007526179,0,0
1851,-0.007491509,0,0.0001
1852,-0.007404486,0,0.0002
1853,-0.0072655077,0,0.0002
1854,-0.0070830183,0,0.0003
1855,-0.006847878,0,0.0004
1856,-0.0065610805,0,0.0004
1857,-0.0062305727,0,0.0005
1858,-0.0058565536,0,0.0005
1859,-0.0054304795,0,0.0006
1860,-0.004960795,0,0.0007
1861,-0.004447798,0,0.0007
1862,-0.003891587,0,0.0008
1863,-0.0032919643,0,0.0008
1864,-0.0026576717,0,0.0009
1865,-0.0019799669,0,0.0009
1866,-0.0012676914,0,0.001
1867,-0.0005121032,0,0.001
1868,0.00027785698,0.5557537,0.001
1869,0.0010591745,2.118349,0.0008
1870,0.0017012159,3.4024715,0.0005
1871,0.002091527,4.183054,0.0001
1872,0.0021781523,4.3563843,0.0003
1873,0.0019528468,3.9057732,0.0006
1874,0.0014581282,2.916336,0.0009
1875,0.0007815162,1.5630722,0.0009
1876,4.351139E-05,0.08702278,0.0009
1877,-0.0006336967,0,0.0008
1878,-0.001250406,0,0.0007
1879,-0.001797676,0,0.0006
1880,-0.0022842486,0,0.0005
1881,-0.0027013817,0,0.0005
1882,-0.003058016,0,0.0004
1883,-0.0033534565,0,0.0003
1884,-0.0035883982,0,0.0002
1885,-0.0037708876,0,0.0002
1886,-0.0038927791,0,0.0001
1887,-0.003962417,0,0
1888,-0.003971358,0,0.0001
1889,-0.0039281445,0,0.0001
1890,-0.0038326778,0,0.0002
1891,-0.0036851563,0,0.0003
1892,-0.0034852822,0,0.0003
1893,-0.0032420952,0,0.0004
1894,-0.0029468534,0,0.0004
1895,-0.0026081004,0,0.0005
1896,-0.002217094,0,0.0006
1897,-0.0017829735,0,0.0006
1898,-0.0013055403,0,0.0007
1899,-0.00078439707,0,0.0007
1900,-0.00022013982,0,0.0008
1901,0.00038743016,0.7748604,0.0007
1902,0.0009689728,1.9378662,0.0006
1903,0.0014287233,2.8574467,0.0003
1904,0.0016888975,3.377676,0
1905,0.0017148255,3.4296513,0.0003
1906,0.0015065073,3.0128956,0.0005
1907,0.0010986129,2.1972656,0.0007
1908,0.000569125,1.1382103,0.0007
1909,1.3609727E-05,0.027179718,0.0006
1910,-0.00048150617,0,0.0006
1911,-0.0009158253,0,0.0005
1912,-0.0012894471,0,0.0004
1913,-0.0016021727,0,0.0003
1914,-0.0018543004,0,0.0002
1915,-0.0020456314,0,0.0002
1916,-0.0021849074,0,0.0001
1917,-0.0022629895,0,0
1918,-0.0022894144,0,0
1919,-0.0022634864,0,0.0001
1920,-0.0021769602,0,0.0002
1921,-0.0020466247,0,0.0002
1922,-0.0018643339,0,0.0003
1923,-0.0016301869,0,0.0004
1924,-0.0013436873,0,0.0004
1925,-0.001013875,0,0.0005
1926,-0.0006405512,0,0.0005
1927,-0.00021517275,0,0.0006
1928,0.00025341907,0.5068779,0.0006
1929,0.00072181225,1.4436245,0.0005
1930,0.001112322,2.2246838,0.0003
1931,0.0013637543,2.7275085,0.0001
1932,0.0014330943,2.8662682,0.0002
1933,0.0013116002,2.6230812,0.0004
1934,0.0010250012,2.049923,0.0005
1935,0.00062565005,1.2512207,0.0006
1936,0.00018298626,0.36597252,0.0005
1937,-0.00023384888,0,0.0004
1938,-0.0005814433,0,0.0004
1939,-0.0008681416,0,0.0003
1940,-0.0011028845,0,0.0002
1941,-0.0012766321,0,0.0002
1942,-0.0013898809,0,0.0001
1943,-0.0014506776,0,0
1944,-0.001459817,0,0.0001
1945,-0.0014165044,0,0.0001
1946,-0.0013122956,0,0.0002
1947,-0.0011651714,0,0.0003
1948,-0.0009655952,0,0.0003
1949,-0.0007137656,0,0.0004
1950,-0.00041882196,0,0.0004
1951,-7.18236E-05,0,0.0005
1952,0.00031848747,0.63705444,0.0005
1953,0.00070055324,1.401186,0.0004
1954,0.0010126829,2.0253658,0.0002
1955,0.0012035171,2.407074,0
1956,0.0012379885,2.475977,0.0002
1957,0.0011162956,2.2325516,0.0003
1958,0.0008645653,1.7290115,0.0004
1959,0.00052591163,1.0519028,0.0005
1960,0.0001523892,0.30469894,0.0004
1961,-0.00017762184,0,0.0004
1962,-0.00045567748,0,0.0003
1963,-0.0006727377,0,0.0002
1964,-0.0008292993,0,0.0001
1965,-0.00093380606,0,0.0001
1966,-0.0009775162,0,0
1967,-0.00096887344,0,0.0001
1968,-0.0009083747,0,0.0001
1969,-0.00079572195,0,0.0002
1970,-0.0006311138,0,0.0003
1971,-0.0004140536,0,0.0003
1972,-0.00015387931,0,0.0004
1973,0.00015854836,0.3170967,0.0004
1974,0.00048826137,0.9765625,0.0004
1975,0.0007831057,1.5661716,0.0003
1976,0.0009911258,1.9822121,0.0001
1977,0.001086394,2.1727085,0.0001
1978,0.0010514259,2.1028519,0.0002
1979,0.00088651973,1.773119,0.0003
1980,0.00063459075,1.2691021,0.0004
1981,0.00033080578,0.66161156,0.0004
1982,3.526608E-05,0.0705719,0.0003
1983,-0.0002080202,0,0.0002
1984,-0.0003906091,0,0.0002
1985,-0.0005209446,0,0.0001
1986,-0.00059068203,0,0
1987,-0.0006082654,0,0.0001
1988,-0.0005736947,0,0.0001
1989,-0.0004871686,0,0.0002
1990,-0.00034838915,0,0.0002
1991,-0.0001574556,0,0.0003
1992,8.5135296E-05,0.17023087,0.0003
1993,0.00035415092,0.7083416,0.0003
1994,0.00061432517,1.2285709,0.0003
1995,0.00082244474,1.6448498,0.0001
1996,0.00093499816,1.8699169,0
1997,0.00094354147,1.887083,0.0001
1998,0.0008477767,1.6956329,0.0002
1999,0.0006653865,1.3308525,0.0003
2000,0.0004307429,0.8614063,0.0003
2001,0.00017901261,0.3581047,0.0003
2002,-4.6888985E-05,0,0.0002
2003,-0.00021209319,0,0.0001
2004,-0.00032504398,0,0.0001
2005,-0.00037749606,0,0
2006,-0.0003777941,0,0.0001
2007,-0.00032583872,0,0.0001
2008,-0.00022192796,0,0.0002
2009,-6.586313E-05,0,0.0003
2010,0.00014235576,0.28467178,0.0003
2011,0.00037650266,0.7529259,0.0003
2012,0.0005931655,1.1863708,0.0002
2013,0.000757873,1.5156269,0.0001
2014,0.00084449846,1.6889572,0
2015,0.0008443991,1.6887188,0.0001
2016,0.00074873364,1.4975071,0.0002
2017,0.00058333075,1.1665821,0.0003
2018,0.00037501255,0.75006485,0.0003
2019,0.00016649564,0.33307076,0.0002
2020,-1.6093254E-05,0,0.0002
2021,-0.00013768673,0,0.0001
2022,-0.00020732482,0,0
2023,-0.00021636485,0,0.0001
2024,-0.0001731515,0,0.0001
2025,-7.78834E-05,0,0.0002
2026,6.943941E-05,0.13875961,0.0002
2027,0.0002515316,0.5030632,0.0002
2028,0.00044226644,0.8845329,0.0002
2029,0.0006068746,1.213789,0.0001
2030,0.00071942806,1.4388561,0.0001
2031,0.00076254207,1.5251637,0.0001
2032,0.00072767335,1.455307,0.0001
2033,0.00062326586,1.2464523,0.0002
2034,0.00047564504,0.95129013,0.0002
2035,0.00030199686,0.60391426,0.0002
2036,0.0001279513,0.25582314,0.0002
2037,-2.2848446E-06,0,0.0001
2038,-8.066495E-05,0,0
2039,-0.000107089676,0,0
2040,-7.251898E-05,0,0.0001
2041,1.4007091E-05,0.027894974,0.0002
2042,0.00014404455,0.28800964,0.0002
2043,0.0003001094,0.60009956,0.0002
2044,0.00045607486,0.9121895,0.0002
2045,0.00058591366,1.1718273,0.0001
2046,0.0006727377,1.345396,0
2047,0.00068972504,1.3794899,0.0001
2048,0.00064611435,1.2922287,0.0001
2049,0.0005504489,1.1007786,0.0002
2050,0.00042011339,0.8401871,0.0002
2051,0.00027239323,0.54478645,0.0002
2052,0.00013311704,0.26631355,0.0001
2053,2.890825E-05,0.057697296,0.0001
2054,-2.3543833E-05,0,0
2055,-2.3643175E-05,0,0.0001
2056,2.8212864E-05,0.056505203,0.0001
2057,0.00013202429,0.26392937,0.0002
2058,0.00026206175,0.52404404,0.0002
2059,0.00040074188,0.80156326,0.0002
